interconnector_1_price,interconnector_1_import_availability,interconnector_1_export_availability,interconnector_2_price,interconnector_2_import_availability,interconnector_2_export_availability,interconnector_3_price,interconnector_3_import_availability,interconnector_3_export_availability,interconnector_4_price,interconnector_4_import_availability,interconnector_4_export_availability,interconnector_5_price,interconnector_5_import_availability,interconnector_5_export_availability,interconnector_6_price,interconnector_6_import_availability,interconnector_6_export_availability,interconnector_7_price,interconnector_7_import_availability,interconnector_7_export_availability,interconnector_8_price,interconnector_8_import_availability,interconnector_8_export_availability,agriculture_electricity,buildings_appliances,buildings_cooling,weather/buildings_heating,electric_buses,electric_trucks,electric_vans,electric_ships,electric_vehicle_profile_5,households_appliances,households_cooling,households_hot_water,industry_ict,industry_other_electricity,weather/solar_pv_profile_1,weather/solar_thermal,weather/air_temperature,weather/agriculture_heating,weather/wind_offshore_baseline,weather/wind_coastal_baseline,weather/wind_inland_baseline
14.46,1.0,1.0,26.0,1.0,1.0,0.0,1.0,0.0,0.0,0.045353,0.0,0.01,1.0,0.0,0.01,0.045353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.027296786355658e-08,3.019990780260405e-08,3.019990780260405e-08,4.278693418169267e-08,3.059426010509582e-08,5.5085060203900186e-08,7.601392316419438e-08,5.5941561909929466e-08,2.5222252264828054e-08,5.839060082307839e-08,5.839060082307839e-08,3.0408262421836616e-08,3.444427222308333e-08,3.0276657541448745e-08,0.0,0.0,6.800773,4.278693418169267e-08,5.629080112856951e-08,5.911927077790902e-08,5.911927077790902e-08
14.46,1.0,1.0,14.48,1.0,1.0,0.0,1.0,0.0,0.0,0.045338,0.0,0.01,1.0,0.0,0.01,0.045338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6227271697459155e-08,2.6163975423454197e-08,2.6163975423454197e-08,3.7508026717717594e-08,5.168467518674116e-08,7.136358022205191e-08,8.33606096957882e-08,5.5941561909929466e-08,3.490861497687673e-08,5.978750514898935e-08,5.978750514898935e-08,3.822359250201276e-08,3.388871944529166e-08,2.624902878593492e-08,0.0,0.0,6.322347,3.7508026717717594e-08,5.6412882999825573e-08,5.97710936939646e-08,5.97710936939646e-08
14.46,1.0,1.0,14.46,1.0,1.0,0.0,1.0,0.0,0.0,0.045308,0.0,0.01,1.0,0.0,0.01,0.045308,0.0,0.02,1.0,0.0,0.02,0.0,0.0,2.5808751404414597e-08,2.574646517733525e-08,2.574646517733525e-08,3.500749160320309e-08,6.326015801845537e-08,8.865975426605368e-08,8.54078290506952e-08,5.5941561909929466e-08,3.5475943199146013e-08,5.531741130607425e-08,5.531741130607425e-08,4.9173987781309775e-08,3.33331666675e-08,2.583237753536452e-08,0.0,0.0,6.10007,3.500749160320309e-08,5.646524557288683e-08,6.218715271947732e-08,6.218715271947732e-08
0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4971710818325472e-08,2.4911444685097347e-08,2.4911444685097347e-08,3.778586395266365e-08,7.142370379546075e-08,8.571960189834583e-08,7.496118455415165e-08,5.294471649685263e-08,3.5422905043699414e-08,5.028855573279478e-08,5.028855573279478e-08,4.138033551984265e-08,3.2499837500812496e-08,2.4999075034223733e-08,0.0,0.0,5.867322,3.778586395266365e-08,5.6483871303867405e-08,6.479453118925512e-08,6.479453118925512e-08
14.47,1.0,1.0,14.46,1.0,1.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2739602588754482e-08,2.268472337246295e-08,2.268472337246295e-08,3.7508026717717594e-08,6.184998832588687e-08,7.691650013519802e-08,6.277279976590953e-08,4.395406837449832e-08,3.274340195383289e-08,4.609784275506188e-08,4.609784275506188e-08,2.9298882183068637e-08,3.138873194522916e-08,2.2776935031181624e-08,0.0,0.0,5.803233,3.7508026717717594e-08,5.6516257268756084e-08,6.641440965995872e-08,6.641440965995872e-08
0.02,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0367987594835303e-08,2.03188319777889e-08,2.03188319777889e-08,3.5285328838149147e-08,5.958181373878199e-08,6.471885164861397e-08,5.268179805181896e-08,4.395406837449832e-08,2.961036610917192e-08,4.0230844586235825e-08,4.0230844586235825e-08,2.88733061047867e-08,2.9722073611854163e-08,2.0415911277949382e-08,0.0,0.0,5.814093,3.5285328838149147e-08,5.650635668396798e-08,6.999366312882538e-08,6.999366312882538e-08
0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.487669108704675e-08,3.47925205099125e-08,3.47925205099125e-08,2.889507243438985e-08,5.768600260706532e-08,5.877806618297979e-08,4.614182806496884e-08,4.395406837449832e-08,3.093044441500984e-08,3.492260814777415e-08,3.492260814777415e-08,0.0,2.91665208340625e-08,3.472093754753296e-08,0.0,0.0,5.782602,2.889507243438985e-08,5.6551467795046215e-08,7.295199645938528e-08,7.295199645938528e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2644582857475756e-08,3.25657991972781e-08,3.25657991972781e-08,4.0286399067178156e-08,7.29730913978949e-08,5.472572577849345e-08,4.1118461199582267e-08,4.944836887748204e-08,3.727599744077453e-08,2.933499084413029e-08,2.933499084413029e-08,0.0,2.7777638889583332e-08,3.2498797544490854e-08,0.0,0.0,5.687098,4.0286399067178156e-08,5.653710522195727e-08,7.42538193748315e-08,7.42538193748315e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3063103150520315e-08,3.2983309443397046e-08,3.2983309443397046e-08,3.611884054298731e-08,4.005417460852858e-08,5.1965700802958025e-08,3.78197469844783e-08,5.1279783731289316e-08,4.108513038552632e-08,2.4026754405668618e-08,2.4026754405668618e-08,0.0,2.7777638889583332e-08,3.291544879506125e-08,0.0,0.0,5.760889,3.611884054298731e-08,5.654419294125035e-08,7.501085062412177e-08,7.501085062412177e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.22260625644312e-08,3.214828895115915e-08,3.214828895115915e-08,3.500749160320309e-08,2.7568074854732973e-08,5.029432897135521e-08,3.5415186075749484e-08,5.1279783731289316e-08,3.822712712471977e-08,2.095356488866449e-08,2.095356488866449e-08,0.0,2.7777638889583332e-08,3.2082146293920455e-08,0.0,0.0,5.993429,3.500749160320309e-08,5.656278358451165e-08,7.638810756727504e-08,7.638810756727504e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.1947049035734825e-08,3.186994878707985e-08,3.186994878707985e-08,3.611884054298731e-08,3.8443284278069634e-08,4.9312568944091343e-08,3.3418929861907677e-08,5.1279783731289316e-08,3.301953309864285e-08,1.9556660562753525e-08,1.9556660562753525e-08,0.0,2.7777638889583332e-08,3.166549504335006e-08,0.0,0.0,6.17412,3.611884054298731e-08,5.657168416930049e-08,7.842369784314446e-08,7.842369784314446e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.292359638617213e-08,3.28441393613574e-08,3.28441393613574e-08,3.945288736233999e-08,2.950666594522879e-08,4.861388503021962e-08,3.220920479183865e-08,5.1279783731289316e-08,2.5083225546770758e-08,1.8718517967206946e-08,1.8718517967206946e-08,0.0,2.8055415278479163e-08,3.2776565044871114e-08,0.0,0.0,6.300539,3.945288736233999e-08,5.657083036813152e-08,8.008793395269534e-08,8.008793395269534e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.417915726530581e-08,3.409667009971425e-08,3.409667009971425e-08,4.5009632061261114e-08,1.8521944011276544e-08,1.5188552075736105e-08,1.3166977024421375e-08,5.1279783731289316e-08,1.6980098665170188e-08,1.9556660562753525e-08,1.9556660562753525e-08,4.425062164758912e-08,2.91665208340625e-08,3.40265187965823e-08,0.0,0.0,6.502397,4.5009632061261114e-08,5.6530888847692795e-08,8.168793395119533e-08,8.168793395119533e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.02,1.0,0.0,0.02,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.892238725314418e-08,3.882845288906235e-08,3.882845288906235e-08,5.973500551340209e-08,9.286493545839039e-09,1.3569114784212198e-08,1.194556041022563e-08,2.9302749544040154e-08,1.0725180464756836e-08,2.262985007975765e-08,2.262985007975765e-08,8.523075128357303e-08,3.138873194522916e-08,3.874856630304679e-08,0.0,0.0,6.736242,5.973500551340209e-08,5.541125726956134e-08,8.289305547784331e-08,8.289305547784331e-08
0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.237504,0.0,0.01,1.0,0.0,0.01,0.237504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.22260625644312e-08,3.214828895115915e-08,3.214828895115915e-08,7.94614491945721e-08,1.6533460401617755e-08,1.211008290761556e-08,1.1130150153182573e-08,2.9302749544040154e-08,2.2042970501403702e-08,2.7658705653037125e-08,2.7658705653037125e-08,9.377169274603116e-08,3.361094305639583e-08,3.235991379430072e-08,0.0,0.0,6.906918,7.94614491945721e-08,4.655649119414278e-08,8.350060756060707e-08,8.350060756060707e-08
0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.293595,0.0,0.02,1.0,0.0,0.02,0.293595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.575821870620534e-08,4.56477869090052e-08,4.56477869090052e-08,7.195984385102858e-08,2.494176193300752e-08,9.778419277844923e-09,1.0516294122665967e-08,2.9302749544040154e-08,4.641022038095141e-08,3.3246322956680994e-08,3.3246322956680994e-08,5.458355642036121e-08,3.41664958341875e-08,4.583163756274351e-08,0.0,0.0,7.258598,7.195984385102858e-08,2.7901385944579534e-08,8.372300339373191e-08,8.372300339373191e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.223106,0.0,0.02,1.0,0.0,0.02,0.223106,0.0,0.01,1.0,0.0,0.01,0.0,0.0,4.840884722882089e-08,4.8292018467758545e-08,4.8292018467758545e-08,7.029282044135224e-08,2.777789538605565e-08,1.501223759916441e-08,1.427477581236002e-08,2.9302749544040154e-08,5.186175072551849e-08,3.604013160850292e-08,3.604013160850292e-08,2.953650442660977e-08,3.444427222308333e-08,4.8470428816356015e-08,0.0,0.0,7.985311,7.029282044135224e-08,2.7393339161324037e-08,8.29673610333292e-08,8.29673610333292e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.222086,0.0,0.01,1.0,0.0,0.01,0.222086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.93853945792582e-08,4.92662090420361e-08,4.92662090420361e-08,7.529389067038125e-08,2.5283060234954633e-08,2.7537007948321447e-08,2.0433321663041835e-08,2.9302749544040154e-08,3.738099685644433e-08,3.771641679959608e-08,3.771641679959608e-08,2.983844547291392e-08,3.388871944529166e-08,4.9442615067686933e-08,0.0,0.0,9.385404,7.529389067038125e-08,3.1106111088442965e-08,8.334939228297106e-08,8.334939228297106e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.193065,0.0,0.01,1.0,0.0,0.01,0.193065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.008292840099913e-08,4.996205945223435e-08,4.996205945223435e-08,7.584956514027336e-08,3.223161334404162e-08,8.50056663220712e-09,1.874724111560464e-08,3.617052727503646e-08,4.784559846365811e-08,3.743703593441389e-08,3.743703593441389e-08,3.0130619589909606e-08,3.388871944529166e-08,5.01370338186376e-08,3.0841790707717137e-10,0.0,10.36316,7.584956514027336e-08,2.8976298224497963e-08,8.333585061631708e-08,8.333585061631708e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.199991,0.0,0.01,1.0,0.0,0.01,0.199991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.6595259292294455e-08,4.6482807401243095e-08,4.6482807401243095e-08,7.640523961016547e-08,2.976052159304541e-08,1.6223298481865286e-08,2.5692318110059237e-08,3.845982381307651e-08,5.695551347339698e-08,3.939270199068925e-08,3.939270199068925e-08,3.03865846031276e-08,3.361094305639583e-08,4.66649400638843e-08,2.329597892424542e-10,0.0,10.920836,7.640523961016547e-08,2.8050011675465378e-08,8.33552950607433e-08,8.33552950607433e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0681,0.0,0.01,1.0,0.0,0.01,0.0681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8548353993169076e-08,4.84311885497982e-08,4.84311885497982e-08,7.473821620048913e-08,3.791423530128492e-08,2.5651981363229444e-08,3.4458478011909995e-08,3.845982381307651e-08,5.69910910804058e-08,3.855455939514266e-08,3.855455939514266e-08,3.0580136555886663e-08,3.33331666675e-08,4.860931256654615e-08,0.0,0.0,11.179974,7.473821620048913e-08,2.879183038837508e-08,8.309869783876163e-08,8.309869783876163e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.090679,0.0,0.01,1.0,0.0,0.01,0.090679,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.812983370012452e-08,4.801367830367925e-08,4.801367830367925e-08,7.195984385102858e-08,2.6621058358922614e-08,2.8241345495670117e-08,4.336003998463004e-08,3.845982381307651e-08,4.881222530410573e-08,3.799579766477828e-08,3.799579766477828e-08,3.0690193173947815e-08,3.33331666675e-08,4.819266131597575e-08,0.0,0.0,11.319967,7.195984385102858e-08,5.110010522591941e-08,8.241857631162148e-08,8.241857631162148e-08
0.01,1.0,0.0,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.185179,0.0,0.01,1.0,0.0,0.01,0.185179,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5897725470553524e-08,4.5786956991044845e-08,4.5786956991044845e-08,6.695877362199955e-08,1.8832386352735032e-08,3.401094419881635e-08,5.6108519685951373e-08,5.157112738571623e-08,4.7454215036542465e-08,3.799579766477828e-08,3.799579766477828e-08,3.070436713233449e-08,3.33331666675e-08,4.597052131293365e-08,0.0,0.0,10.437129,6.695877362199955e-08,5.6563467795037474e-08,8.306293394990628e-08,8.306293394990628e-08
0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.260714,0.0,0.01,1.0,0.0,0.01,0.260714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.961992107488511e-08,3.95243032992606e-08,3.95243032992606e-08,5.973500551340209e-08,2.4255504452445143e-08,4.007637256063991e-08,7.098476049060823e-08,5.5941561909929466e-08,3.9283203893704804e-08,4.246589150769337e-08,4.246589150769337e-08,3.0620990906530576e-08,3.41664958341875e-08,3.958186880418757e-08,0.0,0.0,10.193272,5.973500551340209e-08,5.61368830000267e-08,8.361371519938992e-08,8.361371519938992e-08
0.02,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.01,0.349808,0.0,0.03,1.0,0.0,0.03,0.349808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.083099492094933e-08,3.075658813076265e-08,3.075658813076265e-08,5.6123121459103366e-08,3.341020643823105e-08,6.3687260758844e-08,7.887595320977896e-08,5.5941561909929466e-08,3.460371558937163e-08,5.811121995789618e-08,5.811121995789618e-08,3.0449950534738565e-08,3.388871944529166e-08,3.083219254220927e-08,0.0,0.0,9.714988,5.6123121459103366e-08,5.461006428768906e-08,8.353289922724346e-08,8.353289922724346e-08
0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.355805,0.0,0.01,1.0,0.0,0.01,0.355805,0.0,0.01,1.0,0.0,0.01,0.0,0.0,2.6645791990503717e-08,2.658148566957315e-08,2.658148566957315e-08,5.3344749109642805e-08,5.191227711902339e-08,9.529593664935206e-08,8.831442686277993e-08,5.5941561909929466e-08,2.813477647570334e-08,5.894936255344277e-08,5.894936255344277e-08,3.8275881306481207e-08,3.361094305639583e-08,2.6526796286315183e-08,0.0,0.0,9.363484,5.3344749109642805e-08,5.2732081832917264e-08,8.371319436596333e-08,8.371319436596333e-08
0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.252311,0.0,0.01,1.0,0.0,0.01,0.252311,0.0,0.01,1.0,0.0,0.01,0.0,0.0,2.5808751404414597e-08,2.574646517733525e-08,2.574646517733525e-08,4.945502782039801e-08,6.160450039616885e-08,9.089780424383397e-08,8.08621167231353e-08,5.5941561909929466e-08,2.4308121411482892e-08,5.475864957570987e-08,5.475864957570987e-08,4.9241284306422925e-08,3.277761388970833e-08,2.583237753536452e-08,0.0,0.0,8.990523,4.945502782039801e-08,5.2893771891278964e-08,8.372421867150854e-08,8.372421867150854e-08
0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.231534,0.0,0.01,1.0,0.0,0.01,0.231534,0.0,0.01,1.0,0.0,0.01,0.0,0.0,2.4413683760932724e-08,2.435476435693875e-08,2.435476435693875e-08,5.306691187469675e-08,7.365401445816942e-08,8.551120633878869e-08,7.088313399166059e-08,5.294471649685263e-08,2.5561632176692733e-08,5.084731746315917e-08,5.084731746315917e-08,4.14369122444953e-08,3.194428472302083e-08,2.4443540033463204e-08,0.0,0.0,8.669858,5.306691187469675e-08,5.4391608147497377e-08,8.367751728266343e-08,8.367751728266343e-08
0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.24553,0.0,0.01,1.0,0.0,0.01,0.24553,0.0,0.02,1.0,0.0,0.02,0.0,0.0,2.2600095824406296e-08,2.25455532904233e-08,2.25455532904233e-08,5.417826081448097e-08,6.601188211518375e-08,7.325925667485629e-08,5.9115045225614916e-08,4.395406837449832e-08,2.3726879939731977e-08,4.665660448542627e-08,4.665660448542627e-08,2.9338902771454514e-08,3.08331791674375e-08,2.263805128099149e-08,0.0,0.0,8.316056,5.417826081448097e-08,5.5278502883693163e-08,8.344149297732916e-08,8.344149297732916e-08
0.01,1.0,0.0,0.01,1.0,0.0,26.01,1.0,1.0,26.01,0.174954,0.174954,0.01,1.0,0.0,0.01,0.174954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0367987594835303e-08,2.03188319777889e-08,2.03188319777889e-08,5.556744698921125e-08,7.075114845328485e-08,6.376010059480279e-08,5.0151927772706333e-08,4.395406837449832e-08,2.250838539681301e-08,4.0789606316600206e-08,4.0789606316600206e-08,2.891273114870255e-08,2.944429722295833e-08,2.0415911277949382e-08,0.0,0.0,7.942464,5.556744698921125e-08,5.555901165541858e-08,8.228611103396788e-08,8.228611103396788e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.091696,0.0,0.01,1.0,0.0,0.01,0.091696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5295211380091315e-08,3.521003075603145e-08,3.521003075603145e-08,4.8621516115559846e-08,6.762643332231084e-08,5.7770536105448924e-08,4.392013489770924e-08,4.395406837449832e-08,2.5088015119769275e-08,3.576075074332073e-08,3.576075074332073e-08,0.0,2.888874444516666e-08,3.499870504791322e-08,0.0,0.0,7.610793,4.8621516115559846e-08,5.562880697700514e-08,8.176050339557174e-08,8.176050339557174e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.03,1.0,0.0,0.03,0.04826,0.0,0.01,1.0,0.0,0.01,0.04826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2644582857475756e-08,3.25657991972781e-08,3.25657991972781e-08,3.723018948277154e-08,8.122460281141193e-08,5.3872947482412906e-08,3.919355338323172e-08,4.944836887748204e-08,2.968487515112251e-08,2.87762291137659e-08,2.87762291137659e-08,0.0,2.8333191667374997e-08,3.235991379430072e-08,0.0,0.0,7.375947,3.723018948277154e-08,5.5777210485668924e-08,8.137994784037296e-08,8.137994784037296e-08
0.02,1.0,0.0,0.0,1.0,0.0,0.04,1.0,0.0,0.04,0.045309,0.0,0.03,1.0,0.0,0.03,0.045309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3342116679216694e-08,3.3261649607476354e-08,3.3261649607476354e-08,3.334046819352675e-08,4.8075887563762485e-08,5.136378605743586e-08,3.590433230224774e-08,5.1279783731289316e-08,2.93467180272257e-08,2.3188611810122036e-08,2.3188611810122036e-08,0.0,2.8333191667374997e-08,3.305433254525138e-08,0.0,0.0,7.247633,3.334046819352675e-08,5.597780697675081e-08,8.196571172871269e-08,8.196571172871269e-08
0.03,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.250507609312757e-08,3.242662911523845e-08,3.242662911523845e-08,3.250695648868858e-08,3.035065491194999e-08,5.011038866358205e-08,3.3950445444899346e-08,5.1279783731289316e-08,2.8960060977689293e-08,2.0115422293117913e-08,2.0115422293117913e-08,0.0,2.8333191667374997e-08,3.235991379430072e-08,0.0,0.0,7.237766,3.250695648868858e-08,5.65705789061434e-08,8.270746520023954e-08,8.270746520023954e-08
0.02,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.292359638617213e-08,3.28441393613574e-08,3.28441393613574e-08,3.3618305428472806e-08,3.924564384725024e-08,4.9203966589394685e-08,3.2365291902316745e-08,5.1279783731289316e-08,2.4983185272043652e-08,1.899789883238914e-08,1.899789883238914e-08,0.0,2.8333191667374997e-08,3.2776565044871114e-08,0.0,0.0,7.152265,3.3618305428472806e-08,5.6571806976317945e-08,8.27519096446423e-08,8.27519096446423e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,0.045301,0.0,0.01,1.0,0.0,0.01,0.045301,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4039650500957626e-08,3.39575000176746e-08,3.39575000176746e-08,3.723018948277154e-08,2.9889489048240264e-08,4.8486744016912515e-08,3.1395893017074756e-08,5.1279783731289316e-08,2.040957605126614e-08,1.899789883238914e-08,1.899789883238914e-08,0.0,2.8610968056270828e-08,3.388763504639217e-08,0.0,0.0,7.077753,3.723018948277154e-08,5.657187715175649e-08,8.227855895064164e-08,8.227855895064164e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,0.045311,0.0,0.01,1.0,0.0,0.01,0.045311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5992745201832246e-08,3.5905881166229696e-08,3.5905881166229696e-08,4.250909694674661e-08,1.8614407296266206e-08,1.565109818205916e-08,1.2643055948725695e-08,5.1279783731289316e-08,1.427254127969655e-08,1.9556660562753525e-08,1.9556660562753525e-08,4.4310890747955944e-08,2.944429722295833e-08,3.569312379886389e-08,0.0,0.0,7.044889,4.250909694674661e-08,5.657187715175649e-08,8.147986103472374e-08,8.147986103472374e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.02,1.0,0.0,0.02,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.115449548271517e-08,4.105517420169675e-08,4.105517420169675e-08,5.6678795928995473e-08,1.0503682739758313e-08,1.4283181840335144e-08,1.1885703701405925e-08,2.9302749544040154e-08,1.0241389837424333e-08,2.3747373540486424e-08,2.3747373540486424e-08,8.534664423744044e-08,3.194428472302083e-08,4.09707063060889e-08,0.0,0.0,7.013125,5.6678795928995473e-08,5.657187715175649e-08,8.201501728422203e-08,8.201501728422203e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.320260991486851e-08,3.31224795254367e-08,3.31224795254367e-08,7.640523961016547e-08,2.3299492659678782e-08,1.2605893415558782e-08,1.1912484332397045e-08,2.9302749544040154e-08,2.6861534421023516e-08,2.87762291137659e-08,2.87762291137659e-08,9.389925837151113e-08,3.444427222308333e-08,3.3332100045631646e-08,0.0,0.0,6.959467,7.640523961016547e-08,5.657187715175649e-08,8.196024297871782e-08,8.196024297871782e-08
0.02,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.729279311403539e-08,4.717865781144135e-08,4.717865781144135e-08,6.973714597146011e-08,2.756577373225585e-08,1.0892316552651332e-08,1.335584042954532e-08,2.9302749544040154e-08,5.792725256255139e-08,3.380508468704538e-08,3.380508468704538e-08,5.465764215243268e-08,3.472204861197916e-08,4.735935881483496e-08,0.0,0.0,7.035031,6.973714597146011e-08,5.657187715175649e-08,8.175807284001848e-08,8.175807284001848e-08
0.02,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.008292840099913e-08,4.996205945223435e-08,4.996205945223435e-08,6.834795979672984e-08,2.6694589681714165e-08,1.0867861300867337e-08,1.5982340821226655e-08,2.9302749544040154e-08,6.172864263770183e-08,3.6598893338867314e-08,3.6598893338867314e-08,2.9576644123889653e-08,3.472204861197916e-08,5.01370338186376e-08,2.6125795539625195e-08,0.0,7.290397,6.834795979672984e-08,5.657187715175649e-08,8.174782978447252e-08,8.174782978447252e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0919968987088255e-08,5.0797079944472246e-08,5.0797079944472246e-08,7.307119279081279e-08,2.6011783884867462e-08,2.473320018330178e-08,2.089898487355907e-08,2.9302749544040154e-08,4.809708039062987e-08,3.6878274204049505e-08,3.6878274204049505e-08,2.9878942496875814e-08,3.444427222308333e-08,5.0970336319778384e-08,5.782369289332167e-08,0.0,7.631652,7.307119279081279e-08,5.657045025117273e-08,8.016510409151189e-08,8.016510409151189e-08
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.175700957317738e-08,5.163210043671015e-08,5.163210043671015e-08,7.36268672607049e-08,3.2887956232401464e-08,1.683796677267265e-08,2.2129295055509332e-08,3.617052727503646e-08,3.923364843285292e-08,3.771641679959608e-08,3.771641679959608e-08,3.0171593049447527e-08,3.444427222308333e-08,5.180363882091918e-08,8.330713405530661e-08,0.0,7.87765,7.36268672607049e-08,5.6571666625440854e-08,8.166987839565671e-08,8.166987839565671e-08
