interconnector_1_price,interconnector_2_price,interconnector_3_price,interconnector_4_price,interconnector_5_price,interconnector_6_price
111.4,111.4,111.4,111.4,36.0,111.4
111.5,111.5,111.5,111.5,36.0,111.5
128.0,128.0,128.0,128.0,36.0,128.0
128.0,128.0,128.0,128.0,36.0,128.0
126.9,126.9,127.0,126.9,36.0,126.9
111.4,111.4,111.5,111.4,36.0,111.4
111.4,111.4,111.4,111.4,36.0,111.4
111.3,111.3,111.3,111.3,36.0,111.4
111.3,111.3,111.3,111.3,36.0,111.4
103.6,103.6,103.6,103.6,103.6,103.6
103.6,103.6,103.6,103.6,103.6,103.6
103.6,103.6,103.6,103.6,103.6,103.6
103.6,103.6,103.6,103.6,103.6,103.6
103.6,103.6,103.6,103.6,103.6,103.6
103.6,103.6,103.6,103.6,103.6,103.6
107.0,107.0,107.0,107.0,103.6,107.0
107.0,107.0,107.0,107.0,103.6,107.0
103.6,103.6,103.6,103.6,103.6,103.6
103.6,103.6,103.6,103.6,103.6,103.6
103.6,103.6,103.6,103.6,103.6,103.6
103.6,103.6,103.6,103.6,103.6,103.6
107.0,107.0,107.0,107.0,103.6,107.0
107.0,107.0,107.0,107.0,103.6,107.0
111.2,111.2,111.1,111.2,103.6,111.1
111.9,111.9,111.4,111.9,103.6,111.4
111.9,111.9,111.8,111.9,103.6,111.8
126.9,126.9,126.8,126.9,103.6,126.8
126.9,126.9,126.8,126.9,103.6,126.8
126.9,126.9,126.8,126.9,103.6,126.8
118.9,118.9,118.8,118.9,103.6,118.8
112.2,112.2,112.1,112.1,103.6,112.1
111.9,111.9,111.9,111.9,103.6,111.9
111.9,111.9,111.3,111.9,103.6,111.9
111.5,111.5,111.0,111.0,36.0,111.5
110.9,110.9,110.9,110.9,36.0,110.9
107.0,107.0,107.0,107.0,36.0,107.0
107.0,101.6,101.6,101.6,36.0,101.6
107.0,101.6,47.3,36.0,36.0,101.6
107.0,107.0,36.0,36.0,36.0,107.0
111.9,111.9,110.8,110.8,36.0,111.9
111.9,111.9,111.5,111.6,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
116.1,116.1,116.1,116.1,36.0,116.1
127.3,127.3,127.3,127.3,36.0,127.3
127.3,127.3,127.3,127.3,36.0,127.3
123.3,123.3,123.3,123.3,36.0,123.3
118.5,118.5,118.5,118.5,36.0,118.5
111.9,111.9,111.9,111.9,36.0,111.9
111.8,111.8,111.8,111.8,36.0,111.8
111.7,111.7,111.7,111.7,36.0,111.7
100.4,100.3,100.3,100.3,100.3,100.4
100.3,100.3,100.3,100.3,100.3,100.4
100.3,100.3,100.3,100.3,100.3,100.4
100.3,100.3,100.3,100.3,100.3,100.4
100.4,100.3,100.3,100.3,100.3,100.4
107.0,107.0,107.0,107.0,100.3,107.0
112.6,112.6,112.6,112.6,100.3,112.6
112.7,112.7,112.7,112.7,100.3,112.7
112.7,112.7,112.7,112.7,100.3,112.7
112.7,112.7,112.7,112.6,100.3,112.6
112.7,112.7,112.7,112.6,100.3,112.6
112.7,112.6,112.7,112.6,100.3,112.6
112.7,112.6,112.6,112.6,100.3,112.6
112.7,112.6,112.6,112.6,100.3,112.6
112.7,112.7,112.7,112.7,100.3,112.6
112.7,112.7,112.7,112.7,100.3,112.6
128.4,128.4,128.4,128.4,100.3,128.4
134.1,134.1,134.0,134.1,100.3,134.1
128.4,128.4,128.4,128.4,100.3,128.4
128.4,128.4,128.4,128.4,100.3,128.4
116.7,116.7,116.7,116.7,100.3,116.7
112.7,112.7,112.6,112.7,100.3,112.7
112.7,112.7,112.6,112.6,100.3,112.6
112.7,112.7,111.5,111.5,100.3,112.6
35.8,35.8,35.8,35.8,12.1,35.8
35.8,35.8,35.8,35.8,12.1,35.8
35.8,35.8,35.8,35.8,12.1,35.8
35.8,35.8,35.7,35.7,12.1,35.8
35.8,35.8,23.9,23.8,12.1,35.8
35.8,35.8,12.2,12.2,12.1,35.8
35.8,35.8,12.2,12.2,12.1,35.8
35.8,35.8,35.8,35.8,12.1,35.8
35.8,35.8,35.8,35.8,12.1,35.8
35.8,35.8,35.8,35.7,12.1,35.8
25.4,25.4,25.4,25.4,12.1,25.4
12.2,23.9,23.9,12.2,12.1,23.9
12.1,12.2,12.2,12.1,12.1,12.2
12.1,12.2,12.2,12.1,12.1,12.2
12.1,12.2,12.2,12.1,12.1,12.2
12.1,23.8,23.8,12.1,12.1,23.9
12.2,35.8,35.8,12.1,12.1,35.8
12.2,35.8,35.8,12.1,12.1,35.8
12.2,35.8,35.8,12.1,12.1,35.8
12.1,35.8,35.8,12.1,12.1,35.8
12.1,35.8,35.8,12.1,12.1,35.8
12.1,35.8,35.8,12.1,12.1,35.8
12.1,35.8,35.8,12.1,12.1,35.8
12.1,35.8,35.8,12.1,12.1,35.8
2.4,12.1,12.1,2.4,12.1,12.1
2.4,12.1,12.1,2.4,12.1,12.1
2.4,12.1,12.1,2.4,12.1,12.1
2.4,5.2,5.2,2.4,12.1,5.2
2.4,2.5,2.5,2.4,12.1,2.5
2.4,12.1,12.1,2.4,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
16.7,35.7,35.7,16.7,12.1,35.7
16.7,35.8,35.8,16.7,12.1,35.8
12.1,35.8,35.8,12.1,12.1,35.8
12.1,35.8,35.8,12.1,12.1,35.8
12.1,35.8,35.8,12.1,12.1,35.8
12.1,35.8,35.8,12.1,12.1,35.8
12.1,35.8,35.8,12.1,12.1,35.8
35.8,35.8,35.8,35.8,12.1,35.8
35.8,35.8,35.8,35.8,12.1,35.8
35.8,35.8,35.8,35.8,12.1,35.8
36.0,36.0,36.0,35.9,12.1,35.9
36.0,36.0,36.0,36.0,12.1,35.9
36.0,36.0,36.0,35.9,12.1,35.9
36.0,36.0,36.0,35.9,12.1,35.9
36.0,35.9,35.9,35.9,12.1,35.8
36.0,35.9,35.9,35.9,12.1,35.8
36.0,35.9,35.8,35.8,12.1,35.8
107.0,103.6,35.8,35.9,35.9,35.9
103.6,103.6,35.8,35.9,35.9,35.9
103.6,78.5,35.8,35.9,35.9,35.8
103.6,35.9,35.7,35.9,35.9,35.7
107.0,12.2,12.1,35.9,35.9,12.1
111.3,35.7,35.7,35.9,35.9,35.7
113.8,35.9,35.8,113.8,35.9,35.9
113.8,113.8,113.7,113.8,35.9,113.8
113.8,113.8,113.8,113.8,35.9,113.8
113.8,113.8,113.8,113.8,35.9,113.8
113.8,113.8,113.8,113.8,35.9,113.8
113.8,113.7,113.8,113.8,35.9,113.7
113.8,113.7,113.7,113.7,35.9,113.7
113.8,113.7,113.7,113.7,35.9,113.7
113.8,113.7,113.7,113.8,35.9,113.8
113.8,113.8,113.8,113.8,35.9,113.8
113.8,113.8,113.8,113.8,35.9,113.8
113.8,113.8,113.8,113.8,35.9,113.8
113.8,113.8,113.8,113.8,35.9,113.8
113.8,113.8,113.8,113.8,35.9,113.8
113.8,113.8,113.8,113.8,35.9,113.8
113.8,113.8,113.8,113.8,35.9,113.8
113.8,113.8,113.8,113.7,35.9,113.8
113.7,113.7,113.7,113.7,35.9,113.8
29.7,29.7,29.7,29.7,23.8,29.7
23.9,23.9,23.9,23.9,23.8,23.9
23.9,23.8,23.8,23.8,23.8,23.9
23.9,23.8,23.8,23.8,23.8,23.9
23.9,23.8,23.8,23.8,23.8,23.9
23.9,23.8,23.8,23.8,23.8,23.9
23.9,23.8,23.8,23.8,23.8,23.9
23.9,23.8,23.8,23.9,23.8,23.9
23.9,23.8,23.8,23.9,23.8,23.9
23.9,23.8,23.8,23.9,23.8,23.9
23.9,23.8,23.9,23.9,23.8,23.9
23.9,23.8,23.9,23.9,23.8,23.9
23.9,23.8,23.9,23.9,23.8,23.9
23.9,23.8,23.9,23.9,23.8,23.9
23.9,23.9,23.9,23.9,23.8,23.9
23.9,23.9,23.9,23.9,23.8,23.9
35.8,35.8,35.8,35.7,23.8,35.7
35.8,35.8,35.8,35.8,23.8,35.8
35.8,35.8,35.8,35.8,23.8,35.8
35.8,35.8,35.8,35.8,23.8,35.8
35.8,35.8,35.8,35.8,23.8,35.7
35.8,35.8,35.7,35.8,23.8,23.9
35.8,35.8,23.9,35.8,23.8,23.9
35.8,35.8,23.8,35.8,23.8,23.9
12.2,12.1,12.1,12.1,12.1,12.1
12.2,12.1,12.1,12.1,12.1,12.1
12.2,12.1,12.1,12.1,12.1,12.1
12.2,12.1,12.1,12.1,12.1,12.1
12.2,12.1,12.1,12.1,12.1,12.1
12.2,12.1,12.1,12.1,12.1,12.1
12.2,12.1,12.1,12.1,12.1,12.1
12.2,12.1,12.1,12.1,12.1,12.1
12.2,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.2,12.1,12.2,12.1,12.1,12.1
12.2,12.2,35.8,12.2,12.1,12.2
19.0,19.0,35.8,19.0,12.1,19.0
19.0,19.0,35.8,19.0,12.1,19.0
19.0,19.0,35.8,19.0,12.1,19.0
19.0,19.0,35.8,19.0,12.1,19.0
19.0,19.0,35.8,19.0,12.1,19.0
19.0,19.0,35.8,19.0,12.1,19.0
88.2,88.2,88.2,88.2,36.9,88.2
88.2,88.2,88.2,88.2,36.9,88.2
88.2,88.2,88.2,88.2,36.9,88.2
88.2,88.2,88.2,88.2,36.9,88.2
88.2,88.2,88.2,88.2,36.9,88.2
89.3,89.3,89.3,89.2,36.9,89.3
112.2,112.2,112.2,112.2,36.9,112.2
112.3,112.3,112.3,112.3,36.9,112.3
112.3,112.3,112.3,112.3,36.9,112.3
112.2,112.2,112.2,112.2,36.9,112.2
112.2,112.2,112.2,112.2,36.9,112.2
112.1,112.1,112.2,112.1,36.9,112.1
112.1,112.1,112.3,112.1,36.9,112.1
112.2,112.2,112.6,112.2,36.9,112.2
112.3,112.3,112.6,112.3,36.9,112.3
112.3,112.3,112.7,112.3,36.9,112.3
112.8,112.8,112.8,112.8,36.9,112.8
127.6,127.6,127.7,127.6,36.9,127.7
127.6,127.6,127.7,127.6,36.9,127.7
122.7,122.7,122.7,122.7,36.9,122.7
123.6,123.6,123.6,123.6,36.9,123.6
112.8,112.8,112.8,112.8,36.9,112.8
112.3,112.3,112.3,112.3,36.9,112.3
112.3,112.3,112.3,112.3,36.9,112.3
112.7,112.7,112.7,112.7,112.7,112.7
112.7,112.7,112.7,112.7,112.7,112.7
112.7,112.7,112.7,112.7,112.7,112.7
112.7,112.7,112.7,112.7,112.7,112.7
112.7,112.7,112.7,112.7,112.7,112.7
112.7,112.7,112.7,112.7,112.7,112.7
115.3,115.3,112.7,115.3,112.7,115.3
136.6,136.6,136.6,136.6,112.7,136.6
136.6,136.6,136.6,136.6,112.7,136.6
116.9,116.9,116.9,116.9,112.7,116.9
115.3,115.3,115.3,115.3,112.7,115.3
112.8,112.8,112.7,112.8,112.7,112.8
112.8,112.8,112.7,112.8,112.7,112.8
112.8,112.8,112.7,112.8,112.7,112.8
115.3,112.8,112.8,115.3,112.7,112.8
115.3,115.3,115.3,115.3,112.7,115.3
162.6,162.6,162.6,162.6,112.7,162.6
162.7,162.6,162.6,162.6,112.7,162.6
162.7,162.6,162.6,162.6,112.7,162.6
143.5,143.5,143.5,143.5,112.7,143.5
149.7,149.7,149.7,149.7,112.7,149.7
116.9,116.9,116.9,116.9,112.7,116.9
115.3,115.3,115.3,115.3,112.7,115.3
115.3,114.6,112.7,115.3,112.7,112.8
112.7,112.7,111.9,112.7,112.7,111.9
112.7,112.7,111.5,112.7,112.7,111.5
112.7,112.7,111.1,112.7,112.7,111.2
112.7,112.7,111.0,112.7,112.7,111.0
112.7,112.7,111.0,112.7,112.7,111.0
112.7,112.7,111.3,112.7,112.7,111.3
113.9,113.9,111.9,113.9,112.7,112.6
128.5,128.4,112.7,128.5,112.7,112.7
128.5,128.4,112.7,128.5,112.7,112.7
114.6,114.6,112.7,114.6,112.7,112.7
112.7,112.7,112.7,112.7,112.7,112.7
112.7,112.7,112.7,112.7,112.7,112.7
112.7,112.7,112.7,112.7,112.7,112.6
112.7,112.7,112.7,112.7,112.7,112.6
112.7,112.7,112.7,112.7,112.7,112.6
162.7,112.7,112.7,162.7,112.7,112.7
162.7,112.7,112.7,162.7,112.7,112.7
162.7,128.4,128.4,162.7,112.7,128.4
162.7,162.6,128.4,162.7,112.7,128.4
162.7,128.4,128.4,162.7,112.7,128.4
132.1,112.7,112.7,132.0,112.7,112.7
112.7,112.7,112.7,112.7,112.7,112.7
112.7,112.7,112.7,112.7,112.7,112.7
112.7,112.7,112.7,112.7,112.7,112.7
112.7,112.6,111.9,112.6,111.9,111.9
112.5,112.4,111.9,112.5,111.9,111.9
112.5,112.4,111.9,112.5,111.9,111.9
112.5,112.4,111.9,112.5,111.9,111.9
112.5,112.4,111.9,112.5,111.9,111.9
112.7,112.7,111.9,112.7,111.9,111.9
112.7,112.7,112.1,112.7,111.9,112.3
128.2,128.2,112.7,128.2,111.9,112.7
128.2,128.2,128.2,128.2,111.9,112.9
112.7,112.7,112.7,112.7,111.9,112.7
112.7,112.7,112.7,112.7,111.9,112.7
112.7,112.6,112.7,112.7,111.9,112.5
112.7,112.6,112.7,112.7,111.9,112.3
112.7,112.6,112.7,112.7,111.9,112.3
112.7,112.6,112.7,112.7,111.9,112.3
112.7,112.7,112.7,112.7,111.9,112.6
112.7,112.7,112.7,112.7,111.9,112.7
112.7,112.7,112.7,112.7,111.9,112.7
112.7,112.7,112.7,112.7,111.9,112.7
112.7,112.7,112.7,112.7,111.9,112.7
112.7,112.7,112.7,112.7,111.9,112.7
112.7,112.7,112.7,112.7,111.9,112.7
112.7,112.7,112.7,112.7,111.9,112.7
112.7,112.7,112.6,112.7,111.9,112.7
111.3,111.3,111.3,111.3,36.0,111.3
111.2,111.2,111.1,111.2,36.0,111.2
111.0,111.0,111.0,111.0,36.0,111.0
110.8,110.8,110.8,110.8,36.0,110.8
110.8,110.8,110.8,110.8,36.0,110.8
111.3,111.3,111.3,111.3,36.0,111.3
113.9,112.1,112.1,113.9,36.0,112.1
113.9,113.9,113.9,113.9,36.0,113.9
113.9,113.9,113.9,113.9,36.0,113.9
112.7,112.6,112.7,112.7,36.0,112.6
112.7,112.1,112.1,112.6,36.0,112.1
111.9,111.9,111.9,111.9,36.0,111.9
111.3,111.2,111.2,111.2,36.0,111.2
111.3,111.2,111.2,111.2,36.0,111.2
112.5,111.5,111.5,111.5,36.0,111.5
113.9,112.1,112.1,112.1,36.0,112.1
113.9,112.7,112.7,113.9,36.0,112.6
126.4,113.9,126.3,126.4,36.0,113.9
126.4,113.9,126.4,126.4,36.0,113.9
120.7,113.9,120.7,120.7,36.0,113.9
122.8,113.9,122.8,122.8,36.0,113.9
113.9,113.9,113.9,113.9,36.0,113.9
113.9,113.9,113.8,113.9,36.0,113.9
113.9,113.8,113.8,113.8,36.0,113.8
111.3,111.3,111.2,111.3,36.9,111.3
111.3,111.3,111.3,111.3,36.9,111.3
111.3,111.3,111.2,111.3,36.9,111.3
111.3,111.3,111.2,111.3,36.9,111.3
111.3,111.3,111.2,111.2,36.9,111.3
111.3,111.3,111.2,111.2,36.9,111.3
111.3,111.3,111.2,111.2,36.9,111.3
111.3,111.3,111.3,111.3,36.9,111.3
111.1,111.2,111.1,111.1,36.9,111.1
110.9,111.0,111.0,110.9,36.9,110.9
103.6,103.6,111.0,103.6,36.9,103.6
86.5,86.5,110.8,36.9,36.9,86.5
86.5,86.5,100.9,36.9,36.9,86.5
86.5,86.5,86.6,36.9,36.9,86.5
103.6,103.6,110.8,36.9,36.9,103.6
111.2,111.3,111.3,36.9,36.9,111.3
111.2,111.7,111.7,36.9,36.9,111.7
111.2,115.3,115.3,36.9,36.9,115.3
111.2,115.4,115.4,36.9,36.9,115.3
88.9,115.3,115.3,36.9,36.9,115.3
76.7,115.3,115.3,36.9,36.9,115.3
36.9,111.5,111.5,36.9,36.9,111.5
36.9,111.9,111.9,36.9,36.9,111.9
36.9,111.3,111.3,36.9,36.9,111.3
2.4,19.0,35.8,2.4,3.0,19.0
2.4,19.0,35.8,2.4,3.0,19.0
2.4,12.1,35.8,2.4,3.0,12.1
2.4,12.1,35.8,2.4,3.0,12.1
2.4,12.1,35.8,2.4,3.0,12.1
2.4,12.1,35.8,2.4,3.0,12.1
2.4,12.1,35.8,2.4,3.0,12.1
2.4,12.1,35.8,2.4,3.0,12.1
2.4,12.1,35.8,2.4,3.0,12.1
2.4,12.1,35.8,2.4,3.0,12.1
2.4,12.1,86.1,2.4,3.0,12.1
2.4,12.1,111.3,2.4,3.0,12.1
2.4,12.1,110.8,2.4,3.0,12.1
2.4,12.1,111.0,2.4,3.0,12.1
2.4,12.1,110.8,2.4,3.0,12.1
12.2,12.2,110.9,12.1,3.0,12.1
35.8,35.8,111.3,35.8,3.0,35.8
35.8,35.8,111.3,35.8,3.0,35.8
35.8,35.8,147.3,35.8,3.0,35.8
35.8,35.8,126.4,35.8,3.0,35.8
35.8,35.8,111.3,35.8,3.0,35.8
35.8,35.8,111.3,35.7,3.0,35.8
35.8,35.8,110.8,3.0,3.0,35.8
35.8,35.8,110.8,3.0,3.0,35.8
81.7,82.7,84.7,36.0,36.0,82.6
81.7,84.2,84.7,36.0,36.0,84.2
70.7,82.7,84.7,36.0,36.0,82.6
70.7,82.6,84.7,36.0,36.0,82.6
70.7,82.7,82.7,36.0,36.0,82.6
81.7,86.1,86.1,36.0,36.0,86.1
110.2,112.3,112.3,36.0,36.0,112.3
112.3,112.3,112.3,36.0,36.0,112.3
112.9,112.9,112.9,86.1,36.0,112.9
112.1,112.1,112.1,86.1,36.0,112.1
112.1,112.1,112.1,86.1,36.0,112.1
111.7,111.7,111.7,108.9,36.0,111.7
111.5,111.5,111.5,111.5,36.0,111.5
111.9,111.9,111.9,111.9,36.0,111.9
112.7,112.7,112.7,112.7,36.0,112.7
117.8,117.8,117.8,117.8,36.0,117.8
117.9,117.9,117.9,117.8,36.0,117.9
118.7,118.7,122.7,118.7,36.0,118.7
118.7,119.7,124.5,118.7,36.0,119.7
118.7,118.7,122.7,118.7,36.0,118.7
118.5,118.5,122.7,118.5,36.0,118.5
117.9,117.9,117.9,117.9,36.0,117.9
117.9,117.9,117.9,117.8,36.0,117.9
117.8,117.8,117.8,117.8,36.0,117.8
112.5,112.5,112.5,112.5,112.5,112.5
112.5,112.5,112.5,112.5,112.5,112.5
112.5,112.5,112.5,112.5,112.5,112.5
112.5,112.5,112.5,112.5,112.5,112.5
112.5,112.5,112.5,112.5,112.5,112.5
112.5,112.5,112.5,112.5,112.5,112.5
113.7,113.7,113.7,113.7,112.5,113.7
161.5,161.5,161.5,161.5,112.5,161.5
161.5,161.5,161.5,161.5,112.5,161.5
161.5,161.5,161.5,161.5,112.5,161.5
142.4,142.4,142.4,142.4,112.5,142.4
142.4,142.4,142.4,142.4,112.5,142.4
132.1,132.0,132.1,132.0,112.5,132.0
142.4,142.4,142.4,142.4,112.5,132.0
161.5,161.5,161.5,161.5,112.5,139.2
167.0,167.0,167.0,167.0,112.5,164.6
167.8,167.8,167.9,167.8,112.5,167.8
170.1,170.1,170.1,170.1,112.5,170.1
170.1,170.1,170.1,170.1,112.5,170.1
168.1,168.1,168.1,168.1,112.5,168.1
167.8,167.8,167.9,167.8,112.5,167.8
164.6,164.6,164.6,164.6,112.5,164.6
161.5,161.5,161.5,161.5,112.5,161.5
161.5,161.5,161.5,161.5,112.5,161.5
112.7,112.7,112.6,112.7,35.8,112.7
112.7,112.7,112.6,112.7,35.8,112.7
112.7,112.7,112.6,112.7,35.8,112.7
112.7,112.7,112.6,112.7,35.8,112.7
112.7,112.7,112.6,112.7,35.8,112.7
112.7,112.7,112.6,112.7,35.8,112.7
133.2,133.2,133.2,133.2,35.8,133.2
161.1,161.0,161.0,161.0,35.8,161.1
161.0,161.0,161.1,161.0,35.8,161.1
133.2,133.2,133.2,133.2,35.8,133.2
113.4,113.4,113.4,113.4,35.8,113.4
112.7,112.7,112.7,112.7,35.8,112.7
112.7,112.7,112.7,112.7,35.8,112.7
112.7,112.7,112.7,112.7,35.8,112.7
133.2,133.2,133.2,133.2,35.8,133.2
161.1,161.1,161.1,161.1,35.8,161.1
162.7,162.6,166.3,162.7,35.8,162.6
162.7,162.7,195.7,162.7,35.8,162.6
162.7,162.7,212.3,162.7,35.8,162.7
162.7,162.7,195.7,162.7,35.8,162.6
155.1,155.1,192.0,155.1,35.8,155.1
133.3,133.3,164.6,133.3,35.8,133.3
133.2,133.2,133.3,133.2,35.8,133.3
133.2,133.2,133.2,133.2,35.8,133.3
112.7,112.7,112.7,112.6,36.0,112.7
112.7,112.7,112.7,112.6,36.0,112.7
112.7,112.7,112.7,112.6,36.0,112.7
112.7,112.7,112.6,112.6,36.0,112.7
112.7,112.7,112.6,112.6,36.0,112.7
112.7,112.7,112.6,112.7,36.0,112.7
113.4,113.4,113.4,113.4,36.0,113.4
114.1,114.1,114.1,114.1,36.0,114.1
114.0,114.1,114.1,114.1,36.0,114.1
112.9,112.9,113.4,112.9,36.0,112.9
112.7,112.7,113.5,112.7,36.0,112.7
112.7,112.7,113.0,112.7,36.0,112.7
112.7,112.7,112.7,112.7,36.0,112.7
112.7,112.7,112.7,112.7,36.0,112.7
113.4,113.4,113.4,113.4,36.0,113.4
116.6,116.6,116.6,116.6,36.0,113.4
162.6,162.6,162.6,162.6,36.0,162.6
162.6,162.6,162.6,162.6,36.0,162.6
162.6,162.6,162.6,162.6,36.0,162.6
162.6,162.6,162.6,162.6,36.0,162.6
132.1,132.1,132.1,132.1,36.0,132.1
113.4,113.4,113.4,113.4,36.0,113.4
113.4,113.4,113.4,113.4,36.0,113.4
113.4,113.3,113.3,113.3,36.0,113.3
111.7,111.6,111.6,111.6,111.0,111.6
111.7,111.7,111.6,111.6,111.0,111.6
111.7,111.7,111.6,111.6,111.0,111.6
111.7,111.6,111.6,111.6,111.0,111.6
111.7,111.6,111.3,111.6,111.0,111.6
111.7,111.6,111.1,111.6,111.0,111.6
111.7,111.7,111.0,111.7,111.0,111.6
111.7,111.7,111.6,111.7,111.0,111.6
111.7,111.6,111.6,111.6,111.0,111.6
111.6,111.6,111.6,111.6,111.0,111.6
111.2,111.1,111.1,111.1,111.0,111.1
111.0,96.7,111.0,111.0,111.0,96.7
111.0,93.9,111.0,111.0,111.0,93.9
111.0,77.0,111.0,111.0,111.0,77.0
111.6,77.0,111.0,111.0,111.0,77.0
111.7,77.0,111.0,111.3,111.0,77.0
111.7,111.6,111.6,111.7,111.0,111.6
111.7,111.7,111.7,111.7,111.0,111.6
111.7,111.6,111.7,111.6,111.0,111.6
111.7,111.6,111.7,111.6,111.0,111.6
111.6,111.6,111.7,111.6,111.0,111.6
111.6,111.6,111.6,111.6,111.0,111.6
111.6,111.6,111.6,111.6,111.0,111.6
111.6,111.6,111.6,111.6,111.0,111.6
103.6,76.8,76.8,76.8,36.0,76.8
103.6,76.8,76.8,76.8,36.0,76.8
103.6,75.9,75.9,75.9,36.0,75.8
101.7,36.0,36.0,76.0,36.0,35.9
101.7,36.0,36.0,36.0,36.0,36.0
101.7,76.8,76.8,76.8,36.0,76.8
103.6,76.8,76.8,76.8,36.0,76.8
101.7,101.7,101.7,101.7,36.0,101.7
101.7,101.7,101.7,101.7,36.0,101.7
101.7,101.7,111.1,101.7,36.0,101.7
101.7,101.7,111.1,101.7,36.0,101.7
101.7,101.7,111.1,101.7,36.0,101.7
101.7,101.7,111.1,101.7,36.0,101.7
111.0,111.0,111.0,110.9,36.0,111.0
111.3,111.3,111.4,111.3,36.0,111.3
111.4,111.3,111.4,111.3,36.0,111.3
111.4,111.4,111.4,111.4,36.0,111.4
116.2,116.2,116.2,116.2,36.0,116.2
116.2,116.2,142.0,116.2,36.0,116.2
111.4,111.4,127.3,111.4,36.0,111.4
111.4,111.4,111.6,111.3,36.0,111.3
111.3,111.3,111.3,111.3,36.0,111.3
111.3,111.3,111.3,111.3,36.0,111.3
111.3,111.3,111.3,111.3,36.0,111.3
88.9,88.9,88.9,88.9,36.0,88.9
88.9,88.9,88.9,88.9,36.0,88.9
88.7,88.6,88.7,88.6,36.0,88.6
77.1,77.1,77.1,77.1,36.0,77.1
77.1,77.1,77.1,77.1,36.0,77.1
77.1,77.1,77.1,77.1,36.0,77.1
77.1,77.1,77.1,77.1,36.0,77.1
77.1,77.1,77.1,77.1,36.0,77.1
77.1,77.1,77.1,77.1,36.0,77.1
77.1,77.1,77.1,77.1,36.0,77.1
77.1,77.1,111.4,77.1,36.0,77.1
77.1,77.1,111.4,77.1,36.0,77.1
77.1,77.1,97.3,77.1,36.0,77.1
77.1,77.1,108.6,77.1,36.0,77.1
77.1,77.1,107.8,77.1,36.0,77.1
107.0,107.0,107.8,107.0,36.0,107.0
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,143.5,111.9,36.0,111.9
111.9,111.9,125.7,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
111.9,111.9,111.9,111.9,36.0,111.9
112.8,112.8,112.8,112.8,110.8,112.8
111.5,111.5,111.5,111.5,110.8,111.5
111.4,111.4,111.3,111.3,110.8,111.3
111.3,111.3,111.3,111.3,110.8,111.3
111.2,111.2,111.2,111.1,110.8,111.2
111.8,111.8,111.3,111.3,110.8,111.8
112.8,112.9,112.4,112.4,110.8,112.8
112.8,112.9,112.8,112.8,110.8,112.9
112.8,112.9,112.8,112.8,110.8,112.9
112.1,112.1,112.1,112.1,110.8,112.1
111.3,111.3,111.7,111.3,110.8,111.3
110.8,110.8,111.7,110.8,110.8,110.8
110.8,110.8,111.5,110.8,110.8,110.8
111.0,111.0,111.5,111.0,110.8,111.0
112.1,112.1,112.1,112.1,110.8,112.1
112.8,112.8,112.8,112.8,110.8,112.8
120.8,120.8,120.8,120.8,110.8,120.8
126.3,126.3,126.3,126.3,110.8,126.3
125.1,125.2,125.2,125.1,110.8,125.1
120.8,120.8,120.8,120.8,110.8,120.8
120.8,120.8,120.8,120.8,110.8,120.8
112.8,112.8,112.8,112.8,110.8,112.8
112.7,112.7,112.7,112.7,110.8,112.7
112.5,112.4,112.3,112.3,110.8,112.3
111.0,111.0,110.8,110.8,35.8,110.8
110.8,110.8,110.8,110.8,35.8,110.8
110.8,110.8,110.8,110.8,35.8,110.8
110.8,110.8,110.8,110.8,35.8,110.8
110.8,110.8,110.8,110.8,35.8,110.8
111.3,111.3,110.8,110.8,35.8,110.8
112.7,112.6,111.3,111.3,35.8,111.3
112.7,112.6,112.6,112.6,35.8,112.6
112.7,112.6,112.6,112.6,35.8,112.6
111.7,111.7,111.7,111.7,35.8,111.7
111.6,111.6,111.6,111.6,35.8,111.6
111.0,111.0,111.0,111.0,35.8,111.0
110.8,110.8,110.8,110.8,35.8,110.8
110.8,110.8,110.8,110.8,35.8,110.8
112.3,111.1,111.1,112.3,35.8,111.1
112.8,112.1,112.1,112.8,35.8,112.1
120.9,120.9,120.9,120.9,35.8,120.9
125.9,125.9,125.8,125.9,35.8,125.8
125.9,125.9,125.9,125.9,35.8,125.9
121.0,120.9,121.0,121.0,35.8,120.9
