interconnector_1_price,agriculture_electricity,buildings_appliances,buildings_cooling,weather/buildings_heating,electric_buses,electric_trucks,electric_vans,electric_planes,electric_ships,electric_vehicle_profile_1,electric_vehicle_profile_2,electric_vehicle_profile_3,electric_vehicle_profile_4,electric_vehicle_profile_5,households_appliances,households_cooling,households_hot_water,industry_ict,industry_other_electricity,weather/solar_pv_profile_1,weather/solar_thermal,weather/air_temperature,weather/agriculture_heating,weather/wind_offshore_baseline,weather/wind_coastal_baseline,weather/wind_inland_baseline,weather/insulation_terraced_houses_high,weather/insulation_terraced_houses_medium,weather/insulation_terraced_houses_low,weather/insulation_apartments_high,weather/insulation_apartments_medium,weather/insulation_apartments_low,weather/insulation_semi_detached_houses_high,weather/insulation_semi_detached_houses_medium,weather/insulation_semi_detached_houses_low,weather/insulation_detached_houses_high,weather/insulation_detached_houses_medium,weather/insulation_detached_houses_low,bunkers_ships_electricity
2.49,4.478167135576803e-08,4.467359633472765e-08,1.5308777007158682e-08,5.617673980439259e-08,3.089426628711244e-08,1.0123522237569887e-08,9.932978994756704e-09,3.1709791983764586e-08,2.941647943142372e-08,3.029230948598035e-08,7.918482295264586e-09,0,1.6309292778274364e-07,5.5874091543367844e-08,3.436384641740977e-08,4.723388690454985e-09,2.9495888293753867e-08,3.41664958341875e-08,4.4720567561222456e-08,1.71E-02,0,7.086751,5.617673980439259e-08,9.04E-01,2.80E-01,2.97E-01,2.5721309973996782e-08,3.384470994503959e-08,4.004482996454549e-08,2.444695002824894e-08,3.289590999574861e-08,4.017639002468656e-08,2.7135720025748543e-08,3.633982005639908e-08,4.349923997693366e-08,2.8878039978924806e-08,3.823587999366618e-08,4.577496006288493e-08,3.1709791983764586e-08
2.48,4.631624576359808e-08,4.62044672371638e-08,1.5308777007158682e-08,6.040604978966613e-08,3.119605271690714e-08,8.858081957873652e-09,1.243051421787393e-08,3.1709791983764586e-08,2.941647943142372e-08,2.4970241330905572e-08,9.491035963476405e-09,0,1.5389917069825976e-07,4.435125725800284e-08,3.520198901295635e-08,4.723388690454985e-09,2.9797472013375997e-08,3.388871944529166e-08,4.6248288813313906e-08,7.08E-02,0,7.416414,6.040604978966613e-08,9.19E-01,2.76E-01,3.00E-01,2.7377989972321947e-08,3.406383994468374e-08,3.691300996731831e-08,2.621855003029606e-08,3.290618999574728e-08,3.5982630022109684e-08,2.866492002719957e-08,3.589515005570896e-08,3.8530839979568246e-08,3.025016997792342e-08,3.740006999380463e-08,3.981784005470113e-08,3.1709791983764586e-08
2.48,4.687427282099083e-08,4.67611475653224e-08,1.5308777007158682e-08,6.066901978875048e-08,4.089497704809711e-08,8.43626853130824e-09,1.493684357910072e-08,3.1709791983764586e-08,3.631091239444007e-08,2.402245961436692e-08,9.554123823385563e-09,0,1.858633480034763e-07,4.676458526780283e-08,3.576075074332073e-08,4.723388690454985e-09,3.008928880368967e-08,3.388871944529166e-08,4.694270756426456e-08,1.35E-01,0,7.81939,6.066901978875048e-08,9.23E-01,2.73E-01,3.03E-01,2.887412997080941e-08,3.458859994383158e-08,3.713230996712415e-08,2.7823090032150137e-08,3.335082999568981e-08,3.604942002215073e-08,3.0040800028505114e-08,3.5935990055772344e-08,3.806365997981598e-08,3.147788997702743e-08,3.711655999385159e-08,3.889605005343479e-08,3.1709791983764586e-08
0,4.366561724098254e-08,4.356023567841045e-08,1.5308777007158682e-08,6.107053978735238e-08,3.4627545620494027e-08,9.912615524287182e-09,2.0204532306731767e-08,3.1709791983764586e-08,3.8609094154567123e-08,2.714411752249054e-08,1.3460382092998911e-08,0,1.8605532585977997e-07,4.5247251379056103e-08,3.771641679959608e-08,4.723388690454985e-09,3.034489649022564e-08,3.388871944529166e-08,4.374838130989153e-08,1.66E-01,0,7.99969,6.107053978735238e-08,9.44E-01,4.08E-01,4.48E-01,3.010684996956318e-08,3.622342994117678e-08,3.845662996595164e-08,2.9146120033678927e-08,3.5331509995433835e-08,3.7571440023085937e-08,3.117333002957976e-08,3.7563180058297726e-08,3.917472997922681e-08,3.2486969976291014e-08,3.868107999359243e-08,3.983706005472754e-08,3.1709791983764586e-08
2.48,4.492117812011622e-08,4.4812766416767306e-08,1.5308777007158682e-08,5.998544979113066e-08,2.690647831521525e-08,1.4341656503224008e-08,2.529633827217146e-08,3.1709791983764586e-08,3.8609094154567123e-08,2.6560663127271624e-08,1.0730261783120575e-08,0,9.90972315763229e-08,4.256419702462884e-08,3.6878274204049505e-08,4.723388690454985e-09,3.05382102251967e-08,3.361094305639583e-08,4.499833506160272e-08,1.77E-01,0,7.863553,5.998544979113066e-08,9.46E-01,5.55E-01,5.93E-01,3.097563996868487e-08,3.804780993821418e-08,3.9890919964681754e-08,3.0072480034749355e-08,3.758235999514294e-08,3.926958002412937e-08,3.197826003034353e-08,3.960880006147251e-08,4.065736997844061e-08,3.321321997576099e-08,4.0802979993240934e-08,4.1311650056753306e-08,3.1709791983764586e-08
2.48,4.492117812011622e-08,4.4812766416767306e-08,1.5308777007158682e-08,5.7546109799624443e-08,4.221698489014116e-08,2.636333916033825e-08,3.6249437287638015e-08,3.1709791983764586e-08,3.8609094154567123e-08,2.7645905991749043e-08,1.6721287059732e-08,0,6.085888121912208e-08,4.423668105497147e-08,3.6598893338867314e-08,4.723388690454985e-09,3.064814773436385e-08,3.361094305639583e-08,4.499833506160272e-08,1.44E-01,0,7.597691,5.7546109799624443e-08,9.46E-01,7.12E-01,7.30E-01,3.1399219968256646e-08,4.03551999344672e-08,4.126469996346546e-08,3.050755003525208e-08,4.048634999476764e-08,4.09140200251398e-08,3.238908003073335e-08,4.2537280066017485e-08,4.239587997751873e-08,3.360832997547264e-08,4.4058069992701725e-08,4.326890005944215e-08,3.1709791983764586e-08
2.48,4.310759018358978e-08,4.300355535025185e-08,1.5308777007158682e-08,5.335449981421963e-08,2.822255039932338e-08,2.46760854540766e-08,4.451153004157686e-08,3.1709791983764586e-08,5.17712853436241e-08,3.8314512597402987e-08,2.3034715880164895e-08,0,3.274620874249319e-08,4.628985375990221e-08,3.631951247368512e-08,4.723388690454985e-09,3.0662321692750515e-08,3.388871944529166e-08,4.3192846309131006e-08,9.38E-02,0,7.179009,5.335449981421963e-08,9.47E-01,7.11E-01,7.21E-01,3.129499996836201e-08,4.1702269932279695e-08,4.2610619962273816e-08,3.0353390035073946e-08,4.207073999456288e-08,4.249996002611428e-08,3.234028003068705e-08,4.440898006892235e-08,4.4414469976448336e-08,3.362779997545843e-08,4.625610999233762e-08,4.5732970062827246e-08,3.1709791983764586e-08
2.48,3.8085346667055053e-08,3.7993432396824454e-08,1.5308777007158682e-08,4.7275819835385594e-08,2.8902142614934212e-08,3.627595468462543e-08,6.329580904361344e-08,3.1709791983764586e-08,5.615868240664309e-08,4.843342202272056e-08,1.870500424782796e-08,0,1.6269783898370284e-08,4.4483327892034706e-08,4.190712977732898e-08,4.723388690454985e-09,3.057906457584061e-08,3.444427222308333e-08,3.805414755209612e-08,1.12E-02,0,6.52885,4.7275819835385594e-08,9.48E-01,7.20E-01,7.19E-01,3.063030996903399e-08,4.287941993036812e-08,4.3592299961404666e-08,2.9570420034169214e-08,4.343684999438632e-08,4.3566400026769566e-08,3.180682003018085e-08,4.629909007185578e-08,4.61279999755397e-08,3.325601997572976e-08,4.861493999194688e-08,4.795987006588653e-08,3.1709791983764586e-08
2.48,3.027296786355658e-08,3.019990780260405e-08,1.5308777007158682e-08,4.3308679849199176e-08,3.87847630338253e-08,7.35184948362255e-08,9.249234756737817e-08,3.1709791983764586e-08,5.615868240664309e-08,2.371776021191177e-08,9.825046581090691e-09,0,9.521232748843493e-09,5.523032933594136e-08,5.839060082307839e-08,4.723388690454985e-09,3.0408262421836616e-08,3.444427222308333e-08,3.0276657541448745e-08,0,0,6.11719,4.3308679849199176e-08,9.48E-01,7.14E-01,7.11E-01,2.948377997019308e-08,4.2258429931376546e-08,4.35927199614043e-08,2.824557003263832e-08,4.245314999451345e-08,4.3350210026636726e-08,3.0858150029280684e-08,4.593952007129773e-08,4.65621299753095e-08,3.2551099976244204e-08,4.851092999196411e-08,4.874161006696047e-08,3.1709791983764586e-08
2.48,2.6227271697459155e-08,2.6163975423454197e-08,1.5308777007158682e-08,3.969137986179462e-08,5.3944584666062145e-08,7.773662910187962e-08,9.448421984919525e-08,3.1709791983764586e-08,5.615868240664309e-08,3.218536692493974e-08,1.9571574721818255e-08,0,4.7521986749232825e-09,6.680950718781498e-08,5.978750514898935e-08,4.723388690454985e-09,3.822359250201276e-08,3.388871944529166e-08,2.624902878593492e-08,0,0,5.719831,3.969137986179462e-08,9.48E-01,7.26E-01,7.18E-01,2.8094129971597958e-08,4.1952869931872746e-08,4.37379599612757e-08,2.6645340030789225e-08,4.205333999456512e-08,4.3380520026655355e-08,2.9702150028183776e-08,4.611144007156455e-08,4.717967997498203e-08,3.1682959976877774e-08,4.906701999187198e-08,4.971803006830186e-08,3.1709791983764586e-08
2.48,2.5808751404414597e-08,2.574646517733525e-08,1.5308777007158682e-08,3.6957409871314304e-08,5.579872800025626e-08,7.35184948362255e-08,8.580880260410672e-08,3.1709791983764586e-08,5.615868240664309e-08,3.631701416829387e-08,2.697456638687273e-08,0,5.204582138292358e-09,6.408349702393582e-08,5.531741130607425e-08,4.723388690454985e-09,4.9173987781309775e-08,3.33331666675e-08,2.583237753536452e-08,0,0,5.518547,3.6957409871314304e-08,9.48E-01,7.78E-01,7.63E-01,2.6806179972900024e-08,4.014290993481194e-08,4.202158996279533e-08,2.515624002906854e-08,3.971216999486769e-08,4.130767002538168e-08,2.8637370027173428e-08,4.4180940068568427e-08,4.533999997595756e-08,3.089313997745419e-08,4.719091999218277e-08,4.784745006573209e-08,3.1709791983764586e-08
2.48,2.4971710818325472e-08,2.4911444685097347e-08,1.5308777007158682e-08,3.9753659861577754e-08,7.230732045330086e-08,7.35184948362255e-08,7.66189282796085e-08,3.1709791983764586e-08,5.315020563143681e-08,3.764423287656913e-08,2.8264999885014594e-08,0,4.1654035582722784e-09,5.9336264078408484e-08,5.028855573279478e-08,4.723388690454985e-09,4.138033551984265e-08,3.2499837500812496e-08,2.4999075034223733e-08,0,0,5.303782,3.9753659861577754e-08,9.48E-01,8.29E-01,8.08E-01,2.5890949973825286e-08,3.649392994073752e-08,3.804093996631967e-08,2.4082580027827904e-08,3.5089999995465044e-08,3.677571002259699e-08,2.789793002647179e-08,3.96609200615534e-08,4.062598997845725e-08,3.0370269977835775e-08,4.233388999298733e-08,4.271627005868295e-08,3.1709791983764586e-08
2.48,2.2739602588754482e-08,2.268472337246295e-08,1.5308777007158682e-08,4.015119986019352e-08,6.021482776847698e-08,7.35184948362255e-08,6.909994019592811e-08,3.1709791983764586e-08,4.412466298845317e-08,3.7691257119134776e-08,3.4066625028089213e-08,0,3.834126352203688e-09,5.1971190760681065e-08,4.609784275506188e-08,4.723388690454985e-09,2.9298882183068637e-08,3.138873194522916e-08,2.2776935031181624e-08,0,0,5.247895,4.015119986019352e-08,9.48E-01,8.52E-01,8.32E-01,2.5413669974307796e-08,3.169932994852346e-08,3.224958997144717e-08,2.3501240027156154e-08,2.8919629996262495e-08,3.039829001867836e-08,2.753610002612846e-08,3.347627005195488e-08,3.3749719982103535e-08,3.015066997799604e-08,3.545585999412669e-08,3.5234420048404496e-08,3.1709791983764586e-08
2.48,2.0367987594835303e-08,2.03188319777889e-08,1.5308777007158682e-08,3.976313986154475e-08,6.584515451095793e-08,7.35184948362255e-08,5.991006587142989e-08,3.1709791983764586e-08,4.412466298845317e-08,3.6714066824565254e-08,3.855255421829644e-08,0,1.3519911549307481e-09,4.254637405971285e-08,4.0230844586235825e-08,4.723388690454985e-09,2.88733061047867e-08,2.9722073611854163e-08,2.0415911277949382e-08,0,0,5.26901,3.976313986154475e-08,9.48E-01,9.10E-01,8.84E-01,2.529214997443065e-08,2.726006995573238e-08,2.660283997644663e-08,2.3325810026953438e-08,2.3041489997022168e-08,2.4216420014879885e-08,2.747440002606991e-08,2.742627004256533e-08,2.7018339985672984e-08,3.016266997798728e-08,2.8712999995243656e-08,2.7980370038439e-08,3.1709791983764586e-08
2.48,3.487669108704675e-08,3.47925205099125e-08,1.5308777007158682e-08,3.380888988227744e-08,5.945994514957369e-08,7.35184948362255e-08,5.1973356227545044e-08,3.1709791983764586e-08,4.412466298845317e-08,3.9123506463234565e-08,4.467562702852725e-08,0,6.10418982985403e-10,3.59446492946547e-08,3.492260814777415e-08,4.723388690454985e-09,0,2.91665208340625e-08,3.472093754753296e-08,0,0,5.222595,3.380888988227744e-08,9.48E-01,9.33E-01,9.06E-01,2.5307559974415068e-08,2.502872995935585e-08,2.1919499980593122e-08,2.3316530026942717e-08,1.9795649997441658e-08,1.8730230011508872e-08,2.751720002611052e-08,2.436736003781793e-08,2.1100749988810904e-08,3.023919997793143e-08,2.5136589995836092e-08,2.144672002946317e-08,3.1709791983764586e-08
2.48,3.2644582857475756e-08,3.25657991972781e-08,1.5308777007158682e-08,4.716067983578651e-08,7.520063797069762e-08,7.35184948362255e-08,5.1973356227545044e-08,3.1709791983764586e-08,4.964028798102162e-08,4.499939931836933e-08,5.499254043081445e-08,0,1.5282197670114985e-09,3.3266522948959965e-08,2.933499084413029e-08,4.723388690454985e-09,0,2.7777638889583332e-08,3.2498797544490854e-08,0,0,5.147616,4.716067983578651e-08,9.48E-01,9.39E-01,9.16E-01,2.5319419974403083e-08,2.354225996176973e-08,1.8052709984016663e-08,2.3319090026945677e-08,1.7666499997716824e-08,1.3674830008402559e-08,2.753937002613156e-08,2.2230470034501494e-08,1.5721949991663122e-08,3.0274089977905965e-08,2.2712249996237687e-08,1.5334310021066037e-08,3.1709791983764586e-08
0,3.3063103150520315e-08,3.2983309443397046e-08,1.5308777007158682e-08,4.209012985344216e-08,3.969980698089431e-08,7.35184948362255e-08,5.656829338979416e-08,3.1709791983764586e-08,5.14788109256503e-08,4.635042497076482e-08,6.073367223635713e-08,0,1.5255043800765099e-09,2.848052300140337e-08,2.4026754405668618e-08,4.723388690454985e-09,0,2.7777638889583332e-08,3.291544879506125e-08,0,0,5.228458,4.209012985344216e-08,9.48E-01,9.42E-01,9.22E-01,2.5284249974438634e-08,2.2912199962792888e-08,1.711416998484762e-08,2.328312002690411e-08,1.6857979997821314e-08,1.1716300007199132e-08,2.750511002609905e-08,2.1640990033586625e-08,1.3774279992695912e-08,3.024092997793016e-08,2.191656999636949e-08,1.2756690017524943e-08,3.1709791983764586e-08
0,3.22260625644312e-08,3.214828895115915e-08,1.5308777007158682e-08,4.039684985933817e-08,2.953872661953565e-08,7.35184948362255e-08,5.5732850269385235e-08,3.1709791983764586e-08,5.14788109256503e-08,4.279559860878805e-08,5.807483301494758e-08,0,8.026683779825852e-10,1.95871099087599e-08,2.095356488866449e-08,4.723388690454985e-09,0,2.7777638889583332e-08,3.2082146293920455e-08,0,0,5.440396,4.039684985933817e-08,9.48E-01,9.44E-01,9.27E-01,2.5202469974521312e-08,2.3899949961188877e-08,2.0338399981992984e-08,2.3207340026816547e-08,1.7771449997703256e-08,1.4999430009216465e-08,2.7416650026015116e-08,2.2556510035007505e-08,1.7467959990737263e-08,3.0144269978000717e-08,2.2958739996196856e-08,1.6395400022523748e-08,3.1709791983764586e-08
0,3.1947049035734825e-08,3.186994878707985e-08,1.5308777007158682e-08,4.1323309856112235e-08,4.014894599804563e-08,7.35184948362255e-08,5.48974071489763e-08,3.1709791983764586e-08,5.14788109256503e-08,3.478253500532488e-08,4.972798141982363e-08,0,0,1.2589748175958271e-08,1.9556660562753525e-08,4.723388690454985e-09,0,2.7777638889583332e-08,3.166549504335006e-08,0,0,5.568201,4.1323309856112235e-08,9.48E-01,9.48E-01,9.34E-01,2.506949997465574e-08,2.7401819955502194e-08,2.7833279975357236e-08,2.3086510026676925e-08,2.13822899972366e-08,2.250577001382877e-08,2.7270230025876177e-08,2.6765400041539667e-08,2.5701719986371148e-08,2.9981259978119676e-08,2.741137999545927e-08,2.5254970034694887e-08,3.1709791983764586e-08
0,3.292359638617213e-08,3.28441393613574e-08,1.5308777007158682e-08,4.4459419845192304e-08,3.222949941438214e-08,7.35184948362255e-08,5.447968558877184e-08,3.1709791983764586e-08,5.14788109256503e-08,2.3653783656195493e-08,3.2856212062213076e-08,0,3.8232648044637344e-10,7.629953787101038e-09,1.8718517967206946e-08,4.723388690454985e-09,0,2.8055415278479163e-08,3.2776565044871114e-08,0,0,5.642604,4.4459419845192304e-08,9.48E-01,9.50E-01,9.39E-01,2.487957997484774e-08,3.122825994928844e-08,3.65505799676392e-08,2.2915860026479735e-08,2.5882999996654942e-08,3.2728040020109885e-08,2.705891002567566e-08,3.17073300492095e-08,3.6794479980488986e-08,2.974358997829313e-08,3.27863799945689e-08,3.72873600512248e-08,3.1709791983764586e-08
2.48,3.417915726530581e-08,3.409667009971425e-08,1.5308777007158682e-08,4.9123289828952703e-08,2.4031697024355224e-08,1.8770697482160832e-08,1.5864625149660114e-08,3.1709791983764586e-08,5.14788109256503e-08,1.585874154099124e-08,2.339972421249645e-08,0,4.033164214538342e-09,3.5107955545349566e-09,1.9556660562753525e-08,4.723388690454985e-09,4.425062164758912e-08,2.91665208340625e-08,3.40265187965823e-08,0,0,5.801769,4.9123289828952703e-08,9.46E-01,9.50E-01,9.40E-01,2.4625829975104273e-08,3.427542994434014e-08,4.316137996178619e-08,2.2690290026219084e-08,3.044801999606497e-08,4.197052002578897e-08,2.677389002540521e-08,3.630670005634768e-08,4.6579009975300545e-08,2.9420049978529248e-08,3.799860999370548e-08,4.848061006660191e-08,3.1709791983764586e-08
3.530895,3.892238725314418e-08,3.882845288906235e-08,1.5308777007158682e-08,6.453885977527569e-08,1.1071958864262112e-08,1.729435048918189e-08,1.406622390625352e-08,3.1709791983764586e-08,2.941647943142372e-08,1.359582885251082e-08,1.2619210627543473e-08,0,1.713354848239011e-08,3.722289262639472e-09,2.262985007975765e-08,4.723388690454985e-09,8.523075128357303e-08,3.138873194522916e-08,3.874856630304679e-08,0,0,6.038287,6.453885977527569e-08,9.28E-01,9.50E-01,9.40E-01,2.43141199754194e-08,3.4978409943198575e-08,4.531201995988208e-08,2.2417460025903822e-08,3.259553999578743e-08,4.62551800284217e-08,2.6419030025068492e-08,3.79618800589165e-08,5.08912399730139e-08,2.9012039978827013e-08,4.014825999334939e-08,5.399212007417354e-08,3.1709791983764586e-08
3.530895,3.22260625644312e-08,3.214828895115915e-08,1.5308777007158682e-08,8.123410971714282e-08,2.0312892609448957e-08,1.581800349620295e-08,1.3520987343460323e-08,3.1709791983764586e-08,2.941647943142372e-08,1.9135844790135157e-08,8.64208093088932e-09,0,3.6874139961062625e-08,2.0136993549831643e-08,2.7658705653037125e-08,4.723388690454985e-09,9.377169274603116e-08,3.361094305639583e-08,3.235991379430072e-08,0,0,6.217863,8.123410971714282e-08,8.89E-01,9.44E-01,9.39E-01,2.3939569975798052e-08,3.547665994238946e-08,4.7411089958023624e-08,2.2093480025529456e-08,3.415838999558545e-08,4.9391890030349066e-08,2.5988370024659845e-08,3.8975520060489664e-08,5.4000329971365244e-08,2.851224997919176e-08,4.158404999311155e-08,5.821057007996878e-08,3.1709791983764586e-08
3.530895,4.575821870620534e-08,4.56477869090052e-08,1.5308777007158682e-08,7.302451974572862e-08,2.5938429091139512e-08,1.4341656503224008e-08,1.2558029220462662e-08,3.1709791983764586e-08,2.941647943142372e-08,2.404987813824532e-08,9.519029494388476e-09,0,1.0117776104591107e-07,4.3926216504821924e-08,3.3246322956680994e-08,4.723388690454985e-09,5.458355642036121e-08,3.41664958341875e-08,4.583163756274351e-08,0,0,6.592699,7.302451974572862e-08,8.07E-01,8.72E-01,9.15E-01,2.3514999976227275e-08,3.483038994343894e-08,4.5595119959631426e-08,2.1731000025110607e-08,3.3705419995643985e-08,4.7090920028935223e-08,2.549489002419159e-08,3.824466005935538e-08,5.148197997270065e-08,2.7933879979613855e-08,4.0859269993231613e-08,5.544617007617109e-08,3.1709791983764586e-08
3.530895,4.840884722882089e-08,4.8292018467758545e-08,1.5308777007158682e-08,6.983221975684421e-08,3.3367394624308516e-08,1.265440279696236e-08,1.1858895240752029e-08,3.1709791983764586e-08,2.941647943142372e-08,2.7184729368342688e-08,6.776346234052042e-09,0,1.4295643288894983e-07,4.713090058358774e-08,3.604013160850292e-08,4.723388690454985e-09,2.953650442660977e-08,3.444427222308333e-08,4.8470428816356015e-08,1.29E-03,0,7.252833,6.983221975684421e-08,7.90E-01,8.00E-01,8.97E-01,2.304319997670425e-08,3.3181829946116036e-08,4.013853996446252e-08,2.1330120024647383e-08,3.1856019995883e-08,4.028921002475588e-08,2.4944390023669234e-08,3.620359005618765e-08,4.419021997656725e-08,2.728641998008637e-08,3.8572669993610385e-08,4.706747006466056e-08,3.1709791983764586e-08
3.530895,4.93853945792582e-08,4.92662090420361e-08,1.5308777007158682e-08,7.432882974118701e-08,3.162092802179408e-08,1.265440279696236e-08,1.3868355798788246e-08,3.1709791983764586e-08,2.941647943142372e-08,2.4257359710067103e-08,1.4717633015474268e-08,0,1.3459901498044238e-07,3.7768012525691684e-08,3.771641679959608e-08,4.723388690454985e-09,2.983844547291392e-08,3.388871944529166e-08,4.9442615067686933e-08,3.78E-03,0,8.476519,7.432882974118701e-08,7.98E-01,8.00E-01,8.97E-01,2.253578997721722e-08,3.07932199499949e-08,3.3944529969946516e-08,2.0897280024147224e-08,2.9091849996240234e-08,3.275228002012478e-08,2.4354220023109237e-08,3.3185110051502996e-08,3.6070909980872676e-08,2.659429998059148e-08,3.519976999416911e-08,3.779735005192542e-08,3.1709791983764586e-08
