interconnector_1_price,agriculture_electricity,buildings_appliances,buildings_cooling,weather/buildings_heating,electric_buses,electric_trucks,electric_vans,electric_ships,electric_vehicle_profile_1,electric_vehicle_profile_2,electric_vehicle_profile_3,electric_vehicle_profile_4,households_appliances,households_cooling,households_hot_water,industry_ict,industry_other_electricity,weather/agriculture_heating,weather/solar_pv_profile_1,weather/solar_thermal,weather/wind_offshore_baseline,weather/wind_coastal_baseline,weather/wind_inland_baseline
0,4.43632E-08,4.42561E-08,4.42561E-08,3.41513E-08,5.46956E-09,0.00E+00,0.00E+00,3.4797E-08,3.83E-09,2.84E-08,3.46E-08,0.00E+00,3.18494E-08,3.18494E-08,2.58514E-08,3.4722E-08,4.4165E-08,3.41513E-08,0.567904044,0.534208018,0.934750999,0.544929999,0.544929999
0,4.08755E-08,4.07768E-08,4.07768E-08,3.41513E-08,6.12559E-09,0.00E+00,0.00E+00,3.80019E-08,4.56E-09,2.77E-08,1.36E-07,0.00E+00,3.29669E-08,3.29669E-08,2.61041E-08,3.44443E-08,4.06929E-08,3.41513E-08,0.51232144,0.598253834,0.951060899,0.641552999,0.641552999
0,4.26891E-08,4.2586E-08,4.2586E-08,3.55396E-08,9.40406E-09,0.00E+00,0.00E+00,3.84598E-08,4.87E-10,2.62E-08,2.17E-08,0.00E+00,3.157E-08,3.157E-08,2.63253E-08,3.41665E-08,4.24984E-08,3.55396E-08,0.45035195,0.525057773,0.958490199,0.643224999,0.643224999
0,4.28286E-08,4.27252E-08,4.27252E-08,3.30407E-08,1.43256E-08,0.00E+00,0.00E+00,3.84598E-08,4.87E-09,2.48E-08,2.89E-08,0.00E+00,3.04525E-08,3.04525E-08,2.64927E-08,3.41665E-08,4.26373E-08,3.30407E-08,0.430585492,0.383243133,0.962049499,0.617976999,0.617976999
0,4.1015E-08,4.0916E-08,4.0916E-08,2.80429E-08,1.43966E-08,0.00E+00,0.00E+00,4.89489E-08,8.09E-09,2.39E-08,6.49E-08,0.00E+00,3.07319E-08,3.07319E-08,2.65876E-08,3.41665E-08,4.06929E-08,2.80429E-08,0.354023831,0.213980118,0.963345799,0.622331999,0.622331999
0,3.44582E-08,3.4375E-08,3.4375E-08,2.22122E-08,1.17048E-08,0.00E+00,0.00E+00,5.50675E-08,9.49E-09,3.28E-08,7.51E-08,0.00E+00,3.38051E-08,3.38051E-08,2.65993E-08,3.41665E-08,3.41654E-08,2.22122E-08,0.211098134,0,0.964398499,0.649006999,0.649006999
26,2.38557E-08,2.37981E-08,2.37981E-08,1.22167E-08,1.14822E-08,0.00E+00,0.00E+00,5.59416E-08,1.72E-08,4.88E-08,9.38E-08,0.00E+00,4.47009E-08,4.47009E-08,2.65266E-08,3.36109E-08,2.36102E-08,1.22167E-08,0.0731198,0,0.964507999,0.568633999,0.568633999
25,2.0647E-08,2.05972E-08,2.05972E-08,1.61039E-08,1.77794E-08,0.00E+00,0.00E+00,5.59416E-08,3.68E-08,7.06E-08,3.75E-08,0.00E+00,4.63772E-08,4.63772E-08,2.63781E-08,3.38887E-08,2.05548E-08,1.61039E-08,0,0,0.964647099,0.550270999,0.550270999
25,2.52507E-08,2.51898E-08,2.51898E-08,1.66592E-08,2.26479E-08,0.00E+00,0.00E+00,5.59416E-08,4.79E-08,7.77E-08,5.49E-08,0.00E+00,4.63772E-08,4.63772E-08,3.31569E-08,3.41665E-08,2.52768E-08,1.66592E-08,0,0,0.963371099,0.528617,0.528617
25,2.63668E-08,2.63031E-08,2.63031E-08,1.41603E-08,2.75815E-08,0.00E+00,0.00E+00,5.35441E-08,6.64E-08,6.74E-08,5.49E-08,0.00E+00,4.38628E-08,4.38628E-08,4.26552E-08,3.24998E-08,2.63879E-08,1.41603E-08,0,0,0.963138399,0.528916,0.528916
25,2.24606E-08,2.24064E-08,2.24064E-08,1.38826E-08,2.92876E-08,0.00E+00,0.00E+00,4.57522E-08,6.26E-08,6.11E-08,8.65E-09,0.00E+00,4.02308E-08,4.02308E-08,3.58942E-08,3.16665E-08,2.24992E-08,1.38826E-08,0,0,0.962684199,0.512194,0.512194
25,1.74383E-08,1.73963E-08,1.73963E-08,1.55486E-08,2.98621E-08,0.00E+00,0.00E+00,4.39541E-08,4.93E-08,4.71E-08,8.66E-09,0.00E+00,3.60401E-08,3.60401E-08,2.54139E-08,2.99999E-08,1.73605E-08,1.55486E-08,0,0,0.961039399,0.528577,0.528577
25,2.63668E-08,2.63031E-08,2.63031E-08,1.47156E-08,5.47973E-08,0.00E+00,0.00E+00,4.39541E-08,5.65E-08,3.47E-08,8.66E-09,0.00E+00,3.10113E-08,3.10113E-08,2.50444E-08,2.88887E-08,2.61101E-08,1.47156E-08,0,0,0.961990099,0.612083999,0.612083999
25,2.32976E-08,2.32414E-08,2.32414E-08,1.11061E-08,6.95684E-08,0.00E+00,0.00E+00,4.83495E-08,4.73E-08,2.10E-08,0.00E+00,0.00E+00,2.48649E-08,2.48649E-08,0,2.8611E-08,2.30547E-08,1.11061E-08,0,0,0.959403899,0.562756999,0.562756999
25,2.38557E-08,2.37981E-08,2.37981E-08,8.60724E-09,4.21888E-08,0.00E+00,0.00E+00,5.12798E-08,5.33E-08,1.25E-08,0.00E+00,0.00E+00,2.09536E-08,2.09536E-08,0,2.83332E-08,2.36102E-08,8.60724E-09,0,0,0.958973599,0.552485999,0.552485999
26,2.32976E-08,2.32414E-08,2.32414E-08,6.94132E-09,2.46331E-08,0.00E+00,0.00E+00,5.12798E-08,4.11E-08,8.75E-09,5.77E-09,0.00E+00,1.81598E-08,1.81598E-08,0,2.8611E-08,2.29158E-08,6.94132E-09,0,0,0.958813999,0.567744999,0.567744999
26,2.39952E-08,2.39373E-08,2.39373E-08,7.49663E-09,2.36547E-08,0.00E+00,0.00E+00,5.12798E-08,3.14E-08,5.30E-09,0.00E+00,0.00E+00,1.64835E-08,1.64835E-08,0,2.8611E-08,2.36102E-08,7.49663E-09,0,0,0.954532699,0.564173999,0.564173999
26,2.44137E-08,2.43548E-08,2.43548E-08,8.32959E-09,1.90258E-08,0.00E+00,0.00E+00,5.12798E-08,8.82E-09,1.56E-09,0.00E+00,0.00E+00,1.59247E-08,1.59247E-08,0,2.88887E-08,2.40269E-08,8.32959E-09,0,0,0.959562099,0.551636999,0.551636999
26,2.52507E-08,2.51898E-08,2.51898E-08,8.60724E-09,1.19673E-08,0.00E+00,0.00E+00,5.12798E-08,4.62E-09,0.00E+00,0.00E+00,0.00E+00,1.67629E-08,1.67629E-08,0,2.94443E-08,2.48602E-08,8.60724E-09,0,0,0.960980999,0.543232999,0.543232999
26,3.09705E-08,3.08958E-08,3.08958E-08,1.9158E-08,7.00054E-09,0.00E+00,0.00E+00,2.93027E-08,9.73E-10,2.79E-10,0.00E+00,0.00E+00,1.9836E-08,1.9836E-08,3.83781E-08,3.19443E-08,3.06933E-08,1.9158E-08,0,0,0.959244299,0.541268999,0.541268999
25,2.80409E-08,2.79732E-08,2.79732E-08,2.97089E-08,1.36278E-08,0.00E+00,0.00E+00,2.93027E-08,0.00E+00,9.53E-09,1.44E-08,0.00E+00,2.5703E-08,2.5703E-08,7.39184E-08,3.38887E-08,2.80545E-08,2.97089E-08,0.000317895,0,0.956304899,0.52638,0.52638
26,3.93409E-08,3.9246E-08,3.9246E-08,2.13793E-08,3.90891E-08,0.00E+00,0.00E+00,2.93027E-08,9.73E-10,2.95E-08,0.00E+00,0.00E+00,2.84968E-08,2.84968E-08,8.13246E-08,3.4722E-08,3.95819E-08,2.13793E-08,0.059518302,0,0.957621599,0.546037999,0.546037999
25,4.26891E-08,4.2586E-08,4.2586E-08,2.47111E-08,4.1893E-08,0.00E+00,0.00E+00,2.93027E-08,5.66E-09,5.56E-08,3.03E-08,0.00E+00,3.01731E-08,3.01731E-08,4.73374E-08,3.49998E-08,4.26373E-08,2.47111E-08,0.137544478,0,0.958036799,0.511925,0.511925
14.46,4.43632E-08,4.42561E-08,4.42561E-08,2.88759E-08,3.71535E-08,0.00E+00,0.00E+00,2.93027E-08,6.39E-09,4.53E-08,0.00E+00,0.00E+00,2.96144E-08,2.96144E-08,2.5615E-08,3.49998E-08,4.43039E-08,2.88759E-08,0.215919538,0.433564762,0.953640399,0.556160999,0.556160999
0.06,4.54792E-08,4.53694E-08,4.53694E-08,2.77653E-08,3.43332E-08,0.00E+00,0.00E+00,3.61705E-08,6.26E-09,2.89E-08,2.63E-07,0.00E+00,2.90556E-08,2.90556E-08,2.58765E-08,3.4722E-08,4.5415E-08,2.77653E-08,0.269549789,0.621127086,0.893918199,0.50701,0.50701
0.01,4.19915E-08,4.18902E-08,4.18902E-08,2.74876E-08,2.82023E-08,0.00E+00,0.00E+00,3.84598E-08,8.09E-09,2.83E-08,7.65E-08,0.00E+00,3.04525E-08,3.04525E-08,2.61295E-08,3.44443E-08,4.19429E-08,2.74876E-08,0.28864147,0.415265452,0.916360899,0.490893,0.490893
0.01,4.38051E-08,4.36994E-08,4.36994E-08,2.91535E-08,2.69746E-08,0.00E+00,0.00E+00,3.84598E-08,3.89E-09,2.80E-08,1.01E-07,0.00E+00,2.90556E-08,2.90556E-08,2.63509E-08,3.41665E-08,4.37484E-08,2.91535E-08,0.294366575,0.232278249,0.933377499,0.495004,0.495004
25,4.39446E-08,4.38386E-08,4.38386E-08,2.66547E-08,1.8035E-08,0.00E+00,0.00E+00,3.84598E-08,3.41E-09,2.70E-08,6.06E-08,0.00E+00,2.82175E-08,2.82175E-08,2.65184E-08,3.41665E-08,4.40261E-08,2.66547E-08,0.241241158,0.204829874,0.950509999,0.535528999,0.535528999
25,4.2131E-08,4.20294E-08,4.20294E-08,2.19346E-08,1.35729E-08,0.00E+00,0.00E+00,5.15711E-08,7.97E-09,2.42E-08,4.91E-08,0.00E+00,2.87762E-08,2.87762E-08,2.66135E-08,3.41665E-08,4.20818E-08,2.19346E-08,0.179241677,0,0.955916099,0.545976999,0.545976999
26,3.50162E-08,3.49317E-08,3.49317E-08,1.61039E-08,1.75384E-08,0.00E+00,0.00E+00,5.59416E-08,1.76E-08,3.57E-08,6.35E-08,0.00E+00,3.18494E-08,3.18494E-08,2.66252E-08,3.41665E-08,3.49987E-08,1.61039E-08,0.121298854,0,0.961336499,0.511035,0.511035
26,2.46927E-08,2.46331E-08,2.46331E-08,9.4402E-09,2.82186E-08,0.00E+00,0.00E+00,5.59416E-08,3.39E-08,4.18E-08,8.23E-08,0.00E+00,4.3304E-08,4.3304E-08,2.65526E-08,3.33332E-08,2.45824E-08,9.4402E-09,0.037766501,0,0.962282199,0.476158,0.476158
25,2.0926E-08,2.08755E-08,2.08755E-08,1.61039E-08,4.99331E-08,0.00E+00,0.00E+00,5.59416E-08,5.62E-08,6.00E-08,4.91E-08,0.00E+00,4.44216E-08,4.44216E-08,2.64039E-08,3.33332E-08,2.09714E-08,1.61039E-08,0,0,0.962033399,0.51127,0.51127
25,2.59483E-08,2.58856E-08,2.58856E-08,1.66592E-08,7.11769E-08,0.00E+00,0.00E+00,5.59416E-08,5.83E-08,6.14E-08,7.22E-08,0.00E+00,4.47009E-08,4.47009E-08,3.31895E-08,3.33332E-08,2.6249E-08,1.66592E-08,0,0,0.965588899,0.586872999,0.586872999
25,2.74828E-08,2.74165E-08,2.74165E-08,1.41603E-08,7.44969E-08,0.00E+00,0.00E+00,5.29447E-08,8.40E-08,6.02E-08,2.89E-08,0.00E+00,4.3304E-08,4.3304E-08,4.2697E-08,3.27776E-08,2.7499E-08,1.41603E-08,0,0,0.966382699,0.657925999,0.657925999
25,2.44137E-08,2.43548E-08,2.43548E-08,1.38826E-08,7.18394E-08,0.00E+00,0.00E+00,4.39541E-08,9.40E-08,6.33E-08,1.59E-08,0.00E+00,3.99515E-08,3.99515E-08,3.59293E-08,3.19443E-08,2.44435E-08,1.38826E-08,0,0,0.961364699,0.699760999,0.699760999
26,1.81359E-08,1.80921E-08,1.80921E-08,1.55486E-08,6.07532E-08,0.00E+00,0.00E+00,4.39541E-08,8.39E-08,5.66E-08,1.73E-08,0.00E+00,3.54814E-08,3.54814E-08,2.54389E-08,3.02776E-08,1.81938E-08,1.55486E-08,0,0,0.943329899,0.741334999,0.741334999
26,2.63668E-08,2.63031E-08,2.63031E-08,1.47156E-08,5.49954E-08,0.00E+00,0.00E+00,4.39541E-08,9.39E-08,4.83E-08,5.77E-09,0.00E+00,3.07319E-08,3.07319E-08,2.50691E-08,2.91665E-08,2.61101E-08,1.47156E-08,0,0,0.940601999,0.797954999,0.797954999
25,2.35766E-08,2.35197E-08,2.35197E-08,1.11061E-08,6.46625E-08,6.32E-09,6.32E-09,4.94484E-08,6.48E-08,3.33E-08,0.00E+00,0.00E+00,2.48649E-08,2.48649E-08,0,2.80554E-08,2.33325E-08,1.11061E-08,0,0,0.916165399,0.749683999,0.749683999
25,2.41347E-08,2.40764E-08,2.40764E-08,8.60724E-09,4.51451E-08,1.60E-10,1.60E-10,5.12798E-08,4.14E-08,2.08E-08,0.00E+00,6.13E-12,2.09536E-08,2.09536E-08,0,2.80554E-08,2.3888E-08,8.60724E-09,0,0,0.902395899,0.673253999,0.673253999
25,2.32976E-08,2.32414E-08,2.32414E-08,6.94132E-09,2.28628E-08,1.06E-10,1.06E-10,5.12798E-08,2.76E-08,1.10E-08,0.00E+00,1.10E-11,1.84391E-08,1.84391E-08,0,2.80554E-08,2.30547E-08,6.94132E-09,0,0,0.877753699,0.586866999,0.586866999
25,2.34371E-08,2.33806E-08,2.33806E-08,7.49663E-09,2.26095E-08,5.50E-11,5.50E-11,5.12798E-08,1.80E-08,4.40E-09,2.89E-09,2.79E-12,1.67629E-08,1.67629E-08,0,2.80554E-08,2.33325E-08,7.49663E-09,0,0,0.845693099,0.543785999,0.543785999
25,2.34371E-08,2.33806E-08,2.33806E-08,8.32959E-09,1.54088E-08,5.68E-11,5.68E-11,5.12798E-08,6.14E-09,2.29E-09,2.88E-09,5.24E-12,1.62041E-08,1.62041E-08,0,2.83332E-08,2.31936E-08,8.32959E-09,0,0,0.843629799,0.509702,0.509702
25,2.52507E-08,2.51898E-08,2.51898E-08,8.60724E-09,9.40877E-09,6.52E-11,6.52E-11,5.12798E-08,4.32E-09,5.58E-10,0.00E+00,5.49E-11,1.67629E-08,1.67629E-08,0,2.88887E-08,2.48602E-08,8.60724E-09,0,0,0.827505699,0.492504,0.492504
25,3.111E-08,3.10349E-08,3.10349E-08,1.9158E-08,4.52118E-09,2.06E-10,2.06E-10,2.93027E-08,2.92E-09,7.25E-10,0.00E+00,5.59E-09,2.01154E-08,2.01154E-08,3.84161E-08,3.13887E-08,3.08322E-08,1.9158E-08,0,0,0.773297099,0.46349,0.46349
25,2.76223E-08,2.75557E-08,2.75557E-08,2.97089E-08,1.34357E-08,4.23E-10,4.23E-10,2.93027E-08,3.10E-09,1.19E-08,2.89E-09,8.77E-08,2.59824E-08,2.59824E-08,7.39918E-08,3.30554E-08,2.76379E-08,2.97089E-08,0,0,0.728287599,0.431248,0.431248
25,3.89224E-08,3.88285E-08,3.88285E-08,2.13793E-08,3.48023E-08,2.08E-09,2.08E-09,2.93027E-08,6.93E-09,2.94E-08,4.33E-08,2.08E-07,3.04525E-08,3.04525E-08,8.14053E-08,3.36109E-08,3.87486E-08,2.13793E-08,0.098514395,0,0.697394699,0.399203,0.399203
0.01,4.19915E-08,4.18902E-08,4.18902E-08,2.02687E-08,3.81799E-08,5.66E-09,5.66E-09,2.93027E-08,7.85E-09,5.02E-08,4.33E-08,1.84E-07,3.18494E-08,3.18494E-08,4.73845E-08,3.38887E-08,4.1804E-08,2.02687E-08,0.225968213,0.049291046,0.693395299,0.4702,0.4702
0,4.39446E-08,4.38386E-08,4.38386E-08,2.44334E-08,4.05606E-08,6.07E-09,6.07E-09,2.93027E-08,7.12E-09,3.72E-08,2.89E-08,1.28E-07,3.12907E-08,3.12907E-08,2.56406E-08,3.38887E-08,4.38873E-08,2.44334E-08,0.316314311,0.085888487,0.714080799,0.46461,0.46461
25,4.52002E-08,4.50911E-08,4.50911E-08,2.30452E-08,3.68016E-08,8.47E-09,8.47E-09,3.61705E-08,4.80E-09,2.90E-08,7.80E-08,9.36E-08,3.10113E-08,3.10113E-08,2.59023E-08,3.38887E-08,4.52761E-08,2.30452E-08,0.361351406,0.218554061,0.5790337,0.238081,0.238081
0,4.17125E-08,4.16119E-08,4.16119E-08,2.27675E-08,2.95745E-08,1.15E-08,1.15E-08,3.84598E-08,8.39E-09,2.83E-08,2.89E-08,8.92E-08,3.26876E-08,3.26876E-08,2.61555E-08,3.38887E-08,4.1804E-08,2.27675E-08,0.424394541,0.273450812,0.6417235,0.285197,0.285197
0,4.35261E-08,4.34211E-08,4.34211E-08,2.47111E-08,2.74344E-08,2.51E-08,2.51E-08,3.84598E-08,8.39E-09,3.00E-08,5.63E-08,7.35E-08,3.12907E-08,3.12907E-08,2.63773E-08,3.36109E-08,4.37484E-08,2.47111E-08,0.420988668,0.236853371,0.730564599,0.336305,0.336305
0.01,4.35261E-08,4.34211E-08,4.34211E-08,2.22122E-08,1.64139E-08,3.86E-08,3.86E-08,3.84598E-08,9.37E-09,3.09E-08,7.07E-08,5.90E-08,3.01731E-08,3.01731E-08,2.6545E-08,3.33332E-08,4.36095E-08,2.22122E-08,0.316009412,0.282599877,0.853198999,0.35581,0.35581
0,4.1852E-08,4.1751E-08,4.1751E-08,1.74921E-08,1.38134E-08,5.05E-08,5.05E-08,5.15711E-08,8.09E-09,1.80E-08,6.06E-08,4.06E-08,3.01731E-08,3.01731E-08,2.66401E-08,3.36109E-08,4.19429E-08,1.74921E-08,0.218129807,0.053866169,0.933336899,0.39078,0.39078
26,3.48767E-08,3.47925E-08,3.47925E-08,1.22167E-08,1.83015E-08,5.89E-08,5.89E-08,5.59416E-08,9.18E-09,2.41E-08,7.07E-08,2.23E-08,3.26876E-08,3.26876E-08,2.6652E-08,3.36109E-08,3.49987E-08,1.22167E-08,0.139491833,0,0.951537999,0.399851,0.399851
25,2.44137E-08,2.43548E-08,2.43548E-08,9.4402E-09,2.99452E-08,7.65E-08,7.65E-08,5.59416E-08,2.05E-08,4.54E-08,4.62E-08,1.77E-08,4.35834E-08,4.35834E-08,2.65793E-08,3.27776E-08,2.45824E-08,9.4402E-09,0.047975122,0,0.956153399,0.40453,0.40453
25,2.10655E-08,2.10147E-08,2.10147E-08,1.61039E-08,4.87693E-08,1.41E-07,1.41E-07,5.59416E-08,5.10E-08,6.66E-08,1.16E-08,1.53E-08,4.44216E-08,4.44216E-08,2.64304E-08,3.30554E-08,2.13881E-08,1.61039E-08,0,0,0.959041799,0.460531,0.460531
25,2.55297E-08,2.54681E-08,2.54681E-08,1.66592E-08,6.54277E-08,1.80E-07,1.80E-07,5.59416E-08,8.22E-08,6.08E-08,4.04E-08,1.51E-08,4.60978E-08,4.60978E-08,3.32228E-08,3.33332E-08,2.58324E-08,1.66592E-08,0,0,0.961390899,0.489726,0.489726
25,2.66458E-08,2.65815E-08,2.65815E-08,1.41603E-08,7.70805E-08,1.68E-07,1.68E-07,5.29447E-08,9.07E-08,6.36E-08,1.07E-07,1.23E-08,4.47009E-08,4.47009E-08,4.274E-08,3.22221E-08,2.66657E-08,1.41603E-08,0,0,0.963631399,0.529712,0.529712
25,2.35766E-08,2.35197E-08,2.35197E-08,1.38826E-08,7.35983E-08,1.29E-07,1.29E-07,4.39541E-08,8.17E-08,5.39E-08,6.21E-08,8.90E-09,4.13484E-08,4.13484E-08,3.59655E-08,3.13887E-08,2.34714E-08,1.38826E-08,0,0,0.964953199,0.576611999,0.576611999
14.47,1.78569E-08,1.78138E-08,1.78138E-08,1.55486E-08,6.60742E-08,9.20E-08,9.20E-08,4.39541E-08,9.17E-08,5.68E-08,1.60E-09,6.25E-09,3.65989E-08,3.65989E-08,2.54646E-08,2.94443E-08,1.7916E-08,1.55486E-08,0,0,0.966104699,0.633168999,0.633168999
25,2.67853E-08,2.67207E-08,2.67207E-08,1.47156E-08,5.77305E-08,6.40E-08,6.40E-08,4.39541E-08,9.90E-08,4.65E-08,0.00E+00,6.07E-10,3.157E-08,3.157E-08,2.50943E-08,2.8611E-08,2.66657E-08,1.47156E-08,0,0,0.966581099,0.728096999,0.728096999
25,2.38557E-08,2.37981E-08,2.37981E-08,1.11061E-08,6.92609E-08,3.74E-08,3.74E-08,4.94484E-08,8.36E-08,3.89E-08,3.21E-09,2.90E-12,2.54237E-08,2.54237E-08,0,2.8611E-08,2.40269E-08,1.11061E-08,0,0,0.966974899,0.758015999,0.758015999
25,2.45532E-08,2.44939E-08,2.44939E-08,8.60724E-09,4.26481E-08,2.81E-08,2.81E-08,5.12798E-08,6.31E-08,2.34E-08,6.42E-09,2.41E-09,2.15123E-08,2.15123E-08,0,2.8611E-08,2.45824E-08,8.60724E-09,0,0,0.967083999,0.797272999,0.797272999
25,2.38557E-08,2.37981E-08,2.37981E-08,6.94132E-09,2.02081E-08,2.10E-08,2.10E-08,5.12798E-08,4.41E-08,9.53E-09,0.00E+00,1.86E-09,1.87185E-08,1.87185E-08,0,2.88887E-08,2.3888E-08,6.94132E-09,0,0,0.967370899,0.832808999,0.832808999
14.47,2.39952E-08,2.39373E-08,2.39373E-08,7.49663E-09,1.98494E-08,1.69E-08,1.69E-08,5.12798E-08,2.97E-08,3.23E-09,0.00E+00,1.55E-09,1.73216E-08,1.73216E-08,0,2.8611E-08,2.3888E-08,7.49663E-09,0,0,0.967378299,0.857911999,0.857911999
0.02,2.41347E-08,2.40764E-08,2.40764E-08,8.32959E-09,1.89738E-08,1.35E-08,1.35E-08,5.12798E-08,1.48E-08,1.39E-09,0.00E+00,1.30E-09,1.64835E-08,1.64835E-08,0,2.88887E-08,2.40269E-08,8.32959E-09,0,0,0.967350799,0.867802999,0.867802999
0.02,2.53902E-08,2.5329E-08,2.5329E-08,8.60724E-09,1.21522E-08,1.11E-08,1.11E-08,5.12798E-08,5.84E-09,3.35E-10,6.41E-09,1.21E-09,1.70422E-08,1.70422E-08,0,2.94443E-08,2.54157E-08,8.60724E-09,0,0,0.967354499,0.870108999,0.870108999
0.02,3.1947E-08,3.18699E-08,3.18699E-08,1.9158E-08,5.16476E-09,8.94E-09,8.94E-09,2.93027E-08,3.65E-09,1.06E-09,0.00E+00,6.87E-09,2.01154E-08,2.01154E-08,3.84553E-08,3.22221E-08,3.23599E-08,1.9158E-08,0,0,0.967375599,0.871577999,0.871577999
0.01,2.84594E-08,2.83907E-08,2.83907E-08,2.97089E-08,1.04469E-08,6.90E-09,6.90E-09,2.93027E-08,3.83E-09,7.14E-09,1.15E-08,9.15E-08,2.68206E-08,2.68206E-08,7.40672E-08,3.41665E-08,2.88878E-08,2.97089E-08,0,0,0.967083799,0.878521999,0.878521999
0.02,3.97594E-08,3.96635E-08,3.96635E-08,2.33228E-08,3.12659E-08,5.02E-09,5.02E-09,2.93027E-08,2.37E-09,2.56E-08,2.89E-08,2.12E-07,3.04525E-08,3.04525E-08,8.14883E-08,3.4722E-08,4.04152E-08,2.33228E-08,0.027855781,0,0.961339999,0.885717999,0.885717999
0.01,4.31076E-08,4.30036E-08,4.30036E-08,2.99865E-08,4.18076E-08,6.99E-09,6.99E-09,2.93027E-08,3.95E-09,4.27E-08,8.37E-08,1.82E-07,3.157E-08,3.157E-08,4.74329E-08,3.4722E-08,4.37484E-08,2.99865E-08,0.048915811,0,0.938528099,0.891859999,0.891859999
0.01,4.54792E-08,4.53694E-08,4.53694E-08,3.41513E-08,3.854E-08,7.45E-09,7.45E-09,2.93027E-08,4.93E-09,4.09E-08,1.01E-08,1.28E-07,3.04525E-08,3.04525E-08,2.56668E-08,3.4722E-08,4.61094E-08,3.41513E-08,0.062828206,0,0.920425799,0.884032999,0.884032999
0.01,4.67348E-08,4.6622E-08,4.6622E-08,3.30407E-08,3.50524E-08,8.45E-09,8.45E-09,3.61705E-08,2.01E-09,3.33E-08,2.16E-08,9.25E-08,3.04525E-08,3.04525E-08,2.59288E-08,3.44443E-08,4.72205E-08,3.30407E-08,0.053652243,0,0.929084499,0.825230999,0.825230999
0,4.33866E-08,4.32819E-08,4.32819E-08,3.30407E-08,2.80091E-08,1.10E-08,1.10E-08,3.84598E-08,7.48E-09,2.75E-08,1.88E-08,8.55E-08,3.12907E-08,3.12907E-08,2.61823E-08,3.44443E-08,4.36095E-08,3.30407E-08,0.037305653,0.030991737,0.941141499,0.797196999,0.797196999
0.01,4.50607E-08,4.49519E-08,4.49519E-08,3.4429E-08,2.79749E-08,2.10E-08,2.10E-08,3.84598E-08,5.66E-09,2.16E-08,7.36E-08,6.91E-08,3.01731E-08,3.01731E-08,2.64044E-08,3.44443E-08,4.52761E-08,3.4429E-08,0.074058489,0,0.938541899,0.788574999,0.788574999
0.01,4.47817E-08,4.46736E-08,4.46736E-08,3.19301E-08,1.76582E-08,3.28E-08,3.28E-08,3.84598E-08,1.70E-08,2.95E-08,7.22E-08,5.25E-08,2.90556E-08,2.90556E-08,2.65722E-08,3.41665E-08,4.49983E-08,3.19301E-08,0.152310591,0,0.904080399,0.726031999,0.726031999
0.01,4.24101E-08,4.23077E-08,4.23077E-08,2.69323E-08,1.32434E-08,4.32E-08,4.32E-08,5.15711E-08,1.49E-08,3.39E-08,0.00E+00,3.50E-08,2.9335E-08,2.9335E-08,2.66675E-08,3.44443E-08,4.24984E-08,2.69323E-08,0.137449509,0,0.899899899,0.639080999,0.639080999
0,3.54347E-08,3.53492E-08,3.53492E-08,2.11016E-08,1.46041E-08,5.05E-08,5.05E-08,5.59416E-08,3.42E-08,4.16E-08,4.33E-08,2.12E-08,3.21288E-08,3.21288E-08,2.66794E-08,3.41665E-08,3.55542E-08,2.11016E-08,0.062291384,0,0.883522099,0.683565999,0.683565999
14.47,2.49717E-08,2.49114E-08,2.49114E-08,1.08285E-08,3.19055E-08,6.70E-08,6.70E-08,5.59416E-08,4.33E-08,5.25E-08,0.00E+00,1.68E-08,4.27453E-08,4.27453E-08,2.66065E-08,3.38887E-08,2.49991E-08,1.08285E-08,0.021132006,0,0.905035399,0.673556999,0.673556999
26.01,2.16235E-08,2.15714E-08,2.15714E-08,1.61039E-08,4.72087E-08,1.19E-07,1.19E-07,5.59416E-08,4.39E-08,6.96E-08,5.20E-08,1.66E-08,4.47009E-08,4.47009E-08,2.64577E-08,3.44443E-08,2.16659E-08,1.61039E-08,0,0,0.884405299,0.578862999,0.578862999
26,2.69248E-08,2.68598E-08,2.68598E-08,1.66592E-08,6.34547E-08,1.62E-07,1.62E-07,5.59416E-08,6.47E-08,8.19E-08,4.62E-08,1.66E-08,4.55391E-08,4.55391E-08,3.32571E-08,3.4722E-08,2.72212E-08,1.66592E-08,0,0,0.850624599,0.536288999,0.536288999
26,2.79014E-08,2.7834E-08,2.7834E-08,1.41603E-08,7.81816E-08,1.51E-07,1.51E-07,5.29447E-08,6.44E-08,7.77E-08,0.00E+00,1.20E-08,4.35834E-08,4.35834E-08,4.27842E-08,3.30554E-08,2.80545E-08,1.41603E-08,0,0,0.837198499,0.534763999,0.534763999
26.01,2.46927E-08,2.46331E-08,2.46331E-08,1.38826E-08,6.83138E-08,1.10E-07,1.10E-07,4.39541E-08,7.56E-08,6.99E-08,2.02E-08,8.20E-09,4.05102E-08,4.05102E-08,3.60027E-08,3.22221E-08,2.47213E-08,1.38826E-08,0,0,0.811724399,0.540188999,0.540188999
26,1.89729E-08,1.89271E-08,1.89271E-08,1.55486E-08,6.43986E-08,7.64E-08,7.64E-08,4.39541E-08,7.07E-08,4.63E-08,4.33E-09,5.95E-09,3.65989E-08,3.65989E-08,2.5491E-08,3.02776E-08,1.88882E-08,1.55486E-08,0,0,0.805728599,0.523613,0.523613
