Input Name,GM0482_alblasserdam,GM0505_dordrecht,GM0523_hardinxveld_giessendam,GM0531_hendrik_ido_ambacht,GM0590_papendrecht,GM0610_sliedrecht,GM0642_zwijndrecht
transport_vans_share,0.10730797745077346,0.08563056541496446,0.06889082338117412,0.20657481879468154,0.08572486680637725,0.16300211485176413,0.07496951624113915
transport_vehicle_combustion_engine_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_vehicle_using_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport_vehicle_using_hydrogen_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_costs_energy_flexibility_flow_batteries_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_ammonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_cokes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_crude_oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_gasoline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_heavy_fuel_oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_kerosene,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_lignite,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_liquid_hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_lng,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_lohc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_lpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_baseload_export_network_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_energy_flexibility_flow_batteries_electricity,41.05263157894737,41.05263157894737,41.05263157894737,41.05263157894737,41.05263157894737,41.05263157894737,41.05263157894737
volume_of_energy_flexibility_hv_opac_electricity,6.0,6.0,6.0,6.0,6.0,6.0,6.0
volume_of_energy_flexibility_mv_batteries_electricity,1.6125,1.6125,1.6125,1.6125,1.6125,1.6125,1.6125
volume_of_energy_flexibility_pumped_storage_electricity,6.0,6.0,6.0,6.0,6.0,6.0,6.0
volume_of_energy_flexibility_solar_batteries_electricity,1.6125,1.6125,1.6125,1.6125,1.6125,1.6125,1.6125
volume_of_energy_flexibility_wind_batteries_electricity,1.6125,1.6125,1.6125,1.6125,1.6125,1.6125,1.6125
volume_of_energy_hydrogen_storage_depleted_gas_field,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_energy_hydrogen_storage_salt_cavern,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_households_flexibility_p2p_electricity,1.9440000000000002,1.9440000000000002,1.9440000000000002,1.9440000000000002,1.9440000000000002,1.9440000000000002,1.9440000000000002
volume_of_ht_imported_heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_ht_residual_heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_lt_imported_heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_lt_residual_heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_molecules_import_co2_baseload,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_mt_imported_heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_mt_residual_heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume_of_transport_bus_using_electricity,0.6749999999999999,0.6749999999999999,0.6749999999999999,0.6749999999999999,0.6749999999999999,0.6749999999999999,0.6749999999999999
volume_of_transport_car_using_electricity,27.027027027027028,27.027027027027028,27.027027027027028,27.027027027027028,27.027027027027028,27.027027027027028,27.027027027027028
volume_of_transport_truck_using_electricity,1.664,1.664,1.664,1.664,1.664,1.664,1.664
volume_of_transport_van_using_electricity,6.1818181818181825,6.1818181818181825,6.1818181818181825,6.1818181818181825,6.1818181818181825,6.1818181818181825,6.1818181818181825
wta_of_energy_flexibility_flow_batteries_electricity,6.42857142857143,6.42857142857143,6.42857142857143,6.42857142857143,6.42857142857143,6.42857142857143,6.42857142857143
wta_of_energy_flexibility_hv_opac_electricity,5.374999999999999,5.374999999999999,5.374999999999999,5.374999999999999,5.374999999999999,5.374999999999999,5.374999999999999
wta_of_energy_flexibility_mv_batteries_electricity,4.9411764705882355,4.9411764705882355,4.9411764705882355,4.9411764705882355,4.9411764705882355,4.9411764705882355,4.9411764705882355
wta_of_energy_flexibility_pumped_storage_electricity,5.5,5.5,5.5,5.5,5.5,5.5,5.5
wta_of_households_flexibility_p2p_electricity,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445
wta_of_industry_chemical_flexibility_load_shifting_electricity,200.0,200.0,200.0,200.0,200.0,200.0,200.0
wta_of_industry_metal_flexibility_load_shifting_electricity,200.0,200.0,200.0,200.0,200.0,200.0,200.0
wta_of_industry_other_flexibility_load_shifting_electricity,200.0,200.0,200.0,200.0,200.0,200.0,200.0
wta_of_industry_other_ict_flexibility_load_shifting_electricity,200.0,200.0,200.0,200.0,200.0,200.0,200.0
wta_of_transport_car_flexibility_p2p_electricity,4.712643678160919,4.712643678160919,4.712643678160919,4.712643678160919,4.712643678160919,4.712643678160919,4.712643678160919
wtp_of_agriculture_flexibility_p2h_electricity,22.0,22.0,22.0,22.0,22.0,22.0,22.0
wtp_of_energy_flexibility_flow_batteries_electricity,4.5,4.5,4.5,4.5,4.5,4.5,4.5
wtp_of_energy_flexibility_hv_opac_electricity,4.3,4.3,4.3,4.3,4.3,4.3,4.3
wtp_of_energy_flexibility_mv_batteries_electricity,4.2,4.2,4.2,4.2,4.2,4.2,4.2
wtp_of_energy_flexibility_pumped_storage_electricity,4.4,4.4,4.4,4.4,4.4,4.4,4.4
wtp_of_energy_heat_flexibility_p2h_boiler_electricity,19.0,19.0,19.0,19.0,19.0,19.0,19.0
wtp_of_energy_heat_flexibility_p2h_heatpump_electricity,20.0,20.0,20.0,20.0,20.0,20.0,20.0
wtp_of_energy_hydrogen_flexibility_p2g_electricity,30.0,30.0,30.0,30.0,30.0,30.0,30.0
wtp_of_energy_hydrogen_hybrid_electrolysis_wind_electricity,30.0,30.0,30.0,30.0,30.0,30.0,30.0
wtp_of_energy_production_synthetic_kerosene_dispatchable,22.0,22.0,22.0,22.0,22.0,22.0,22.0
wtp_of_households_flexibility_p2p_electricity,4.0,4.0,4.0,4.0,4.0,4.0,4.0
wtp_of_industry_chemicals_fertilizers_flexibility_p2h_electricity,22.0,22.0,22.0,22.0,22.0,22.0,22.0
wtp_of_industry_chemicals_other_flexibility_p2h_electricity,22.0,22.0,22.0,22.0,22.0,22.0,22.0
wtp_of_industry_chemicals_refineries_flexibility_p2h_electricity,22.0,22.0,22.0,22.0,22.0,22.0,22.0
wtp_of_industry_other_food_flexibility_p2h_electricity,22.0,22.0,22.0,22.0,22.0,22.0,22.0
wtp_of_industry_other_paper_flexibility_p2h_electricity,22.0,22.0,22.0,22.0,22.0,22.0,22.0
wtp_of_transport_car_flexibility_p2p_electricity,4.1,4.1,4.1,4.1,4.1,4.1,4.1
