interconnector_1_price,interconnector_1_import_availability,interconnector_1_export_availability,interconnector_2_price,interconnector_2_import_availability,interconnector_2_export_availability,interconnector_3_price,interconnector_3_import_availability,interconnector_3_export_availability,interconnector_4_price,interconnector_4_import_availability,interconnector_4_export_availability,interconnector_5_price,interconnector_5_import_availability,interconnector_5_export_availability,interconnector_6_price,interconnector_6_import_availability,interconnector_6_export_availability,agriculture_electricity,buildings_appliances,buildings_cooling,electric_buses,electric_trucks,electric_vans,electric_ships,electric_vehicle_profile_1,electric_vehicle_profile_2,electric_vehicle_profile_3,electric_vehicle_profile_4,electric_vehicle_profile_5,households_appliances,households_cooling,households_hot_water,industry_ict,industry_other_electricity
60.8,1.0,1.0,19.86,1.0,1.0,23.48,1.0,1.0,19.86,1.0,1.0,19.86,1.0,1.0,19.86,0.440235,0.373569,3.54347181444395e-08,3.53492008380711e-08,3.53492008380711e-08,6.645348843783799e-08,9.444328983311983e-09,1.1843134489457354e-08,0.0,4.723307389908871e-08,6.926367035388973e-08,1.8830130139953314e-08,3.018622629568693e-08,4.062486132141959e-08,4.274527237287557e-08,4.274527237287557e-08,3.596778915844108e-08,2.999985000075e-08,3.569312379886389e-08
60.8,1.0,1.0,19.86,1.0,1.0,23.48,1.0,1.0,19.86,1.0,1.0,19.86,1.0,1.0,19.86,0.487467,0.420801,3.5016197851394936e-08,3.4931690591952143e-08,3.4931690591952143e-08,6.227339486167662e-08,6.329571377060352e-09,1.0703158973238334e-08,0.0,4.382104820399979e-08,7.009341980131608e-08,1.7125332113351494e-08,3.120051781846848e-08,3.877053376884652e-08,3.827517852996047e-08,3.827517852996047e-08,3.4372563741024335e-08,2.888874444516666e-08,3.541535629848362e-08
60.8,1.0,1.0,19.86,1.0,1.0,23.48,1.0,1.0,19.86,1.0,1.0,19.86,1.0,1.0,19.86,0.539852,0.473185,3.445817079400219e-08,3.437501026379355e-08,3.437501026379355e-08,6.069691677189822e-08,6.329571377060352e-09,1.0041837272121796e-08,0.0,3.7197729000880533e-08,7.227263567380555e-08,1.1045110026724795e-08,3.4445971272217156e-08,3.5057771989756614e-08,3.073189517004125e-08,3.073189517004125e-08,0.0,2.8333191667374997e-08,3.499870504791322e-08
37.93,1.0,1.0,19.86,1.0,1.0,23.48,1.0,1.0,19.86,1.0,1.0,14.13,1.0,1.0,14.13,0.629106,0.562439,3.459767755835038e-08,3.45141803458332e-08,3.45141803458332e-08,7.776392379877868e-08,6.329571377060352e-09,9.710476927470475e-09,0.0,3.3879799811326156e-08,7.395040644425418e-08,4.516675259503001e-09,4.5683387755939696e-08,3.303121053198154e-08,2.430613527085081e-08,2.430613527085081e-08,0.0,2.7777638889583332e-08,3.513758879810336e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.02,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.636236,0.0,3.362113020791307e-08,3.353998977155565e-08,3.353998977155565e-08,6.36472695769924e-08,6.329571377060352e-09,8.902661177723409e-09,0.0,2.5788764790076094e-08,5.1621732404481266e-08,1.3544216746495832e-09,4.487381185325608e-08,2.4089995754632503e-08,2.095356488866449e-08,2.095356488866449e-08,0.0,2.7777638889583332e-08,3.4304286296962564e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.02,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.657714,0.0,3.390014373660944e-08,3.381832993563495e-08,3.381832993563495e-08,4.5358052725333475e-08,6.329571377060352e-09,7.961242056203477e-09,0.0,1.6359725930888995e-08,3.281496238583017e-08,1.2785985199513673e-09,4.124489670405297e-08,1.53283247621054e-08,1.927727969757133e-08,1.927727969757133e-08,0.0,2.7499862500687495e-08,3.458205379734283e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.02,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.582117,0.0,3.4318664029654005e-08,3.42358401817539e-08,3.42358401817539e-08,3.5248384911543535e-08,6.329571377060352e-09,7.2524546844870055e-09,0.0,9.261814722251672e-09,1.9023380156764523e-08,1.422295627645567e-09,3.211988901157796e-08,8.818260959472351e-09,1.8718517967206946e-08,1.8718517967206946e-08,0.0,2.7499862500687495e-08,3.499870504791322e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.514837,0.0,3.4318664029654005e-08,3.42358401817539e-08,3.42358401817539e-08,3.041822423559628e-08,6.329571377060352e-09,6.862136980564188e-09,0.0,5.352226094201752e-09,1.0030228225335433e-08,2.9130766853411355e-09,2.2828626923495507e-08,5.0799556684521485e-09,1.899789883238914e-08,1.899789883238914e-08,0.0,2.7499862500687495e-08,3.499870504791322e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.02,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.514341,0.0,3.4318664029654005e-08,3.42358401817539e-08,3.42358401817539e-08,3.023800450704743e-08,6.329571377060352e-09,6.584537753350265e-09,0.0,2.5715847901128824e-09,4.080522411317763e-09,1.016274863777701e-09,1.3176421036348353e-08,2.269840822204423e-09,2.0674184023482297e-08,2.0674184023482297e-08,5.179855226072273e-08,2.8333191667374997e-08,3.499870504791322e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.02,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.517713,0.0,3.4039650500957626e-08,3.39575000176746e-08,3.39575000176746e-08,1.3712598034099589e-08,6.329571377060352e-09,6.489506484422821e-09,0.0,1.6202933545407005e-09,1.709746552741586e-09,1.5057622455190062e-09,5.991075353328063e-09,1.3356546334740312e-09,2.2909230944939845e-08,2.2909230944939845e-08,9.976930199478814e-08,2.9722073611854163e-08,3.472093754753296e-08
23.37,1.0,1.0,19.86,1.0,1.0,23.48,1.0,1.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.564898,0.0,3.417915726530581e-08,3.409667009971425e-08,3.409667009971425e-08,5.1918552907597354e-09,6.329571377060352e-09,6.979052421831392e-09,0.0,6.52300579520336e-09,2.017421361163928e-09,1.8914208234880774e-08,8.04373775524953e-09,5.478960108829522e-09,3.045251430485906e-08,3.045251430485906e-08,1.1238841287910333e-07,3.1110955556333326e-08,3.499870504791322e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.02,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.554808,0.0,3.390014373660944e-08,3.381832993563495e-08,3.381832993563495e-08,7.3499943848678725e-09,6.329571377060352e-09,8.835909455700766e-09,0.0,2.5119762871107575e-08,4.034842722327856e-09,3.635017069167334e-08,1.808104897992337e-08,1.7477840037757157e-08,3.883394026032485e-08,3.883394026032485e-08,6.737692361660657e-08,3.1110955556333326e-08,3.458205379734283e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.03,1.0,0.0,0.0,1.0,0.0,0.0,0.476159,0.0,3.54347181444395e-08,3.53492008380711e-08,3.53492008380711e-08,1.0522614701956422e-08,6.329571377060352e-09,1.0005863290193426e-08,0.0,3.6838097003803896e-08,4.513595333709172e-09,3.0573241223839513e-08,2.6606702590754737e-08,2.3550214531462456e-08,4.3862795833604336e-08,4.3862795833604336e-08,3.9020669220698093e-08,3.1666508334125e-08,3.6109775049434274e-08
13.7,1.0,1.0,0.01,1.0,0.0,0.01,1.0,0.0,0.03,1.0,0.0,0.0,1.0,0.0,0.0,0.432138,0.0,3.696929255226956e-08,3.688007174050725e-08,3.688007174050725e-08,6.911421360024398e-09,6.329571377060352e-09,9.549793141523755e-09,0.0,3.22699382082389e-08,5.824455053884053e-09,4.1529381339204707e-08,2.541407590313475e-08,2.216215873846583e-08,4.609784275506188e-08,4.609784275506188e-08,4.0382679423651905e-08,3.194428472302083e-08,3.7637496301525724e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.305356,0.0,3.8085346667055053e-08,3.7993432396824454e-08,3.7993432396824454e-08,6.1884505163043645e-09,6.329571377060352e-09,9.754345199877572e-09,0.0,3.431877634218501e-08,4.65033969300799e-09,5.193580358300784e-08,2.498409913703581e-08,2.389616074448623e-08,4.8891651406883814e-08,4.8891651406883814e-08,4.1700262009141636e-08,3.1666508334125e-08,3.874856630304679e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.196978,0.0,3.7666826374010495e-08,3.75759221507055e-08,3.75759221507055e-08,6.7123742657536764e-09,6.329571377060352e-09,9.693788996964814e-09,0.0,3.3712470303163927e-08,7.807690325223276e-09,6.55873345524838e-08,2.782505227680533e-08,2.525210234724252e-08,4.861227054170162e-08,4.861227054170162e-08,4.2853712538691675e-08,3.1666508334125e-08,3.833191505247639e-08
0.0,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.177409,0.0,3.75273196096623e-08,3.7436752068665844e-08,3.7436752068665844e-08,1.0528262911672984e-08,6.329571377060352e-09,1.0094599112283405e-08,0.0,3.7726692559428646e-08,9.095562847067754e-09,5.9451162315414476e-08,3.0535089325520645e-08,2.721377835670592e-08,4.721536621579065e-08,4.721536621579065e-08,4.37251132072365e-08,3.1666508334125e-08,3.819303130228626e-08
0.0,1.0,0.0,19.86,1.0,1.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.13614,0.0,3.75273196096623e-08,3.7436752068665844e-08,3.7436752068665844e-08,1.849799141821927e-08,6.329571377060352e-09,1.0297152616085646e-08,0.0,3.9754667190467876e-08,9.608501548273774e-09,2.8187563497588787e-08,2.6593471272073173e-08,2.5930853416669984e-08,4.7774127946155045e-08,4.7774127946155045e-08,4.421846224620761e-08,3.1666508334125e-08,3.805414755209612e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.087147,0.0,3.822485343140324e-08,3.81326024788641e-08,3.81326024788641e-08,2.040101970679599e-08,6.329571377060352e-09,1.0854449552792647e-08,0.0,4.533681330155249e-08,1.1580390574283246e-08,5.342658464070341e-08,3.135304780277269e-08,3.138870522142849e-08,4.972979400243039e-08,4.972979400243039e-08,4.427718293095236e-08,3.1666508334125e-08,3.8887450053236915e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.068482,0.0,3.948041431053692e-08,3.938513321722095e-08,3.938513321722095e-08,2.2134810896828292e-08,6.329571377060352e-09,1.1516170964819501e-08,0.0,5.196434735374385e-08,2.1394156015340703e-08,5.251578956874379e-08,3.465964474160883e-08,3.682347751862297e-08,6.341945639635785e-08,6.341945639635785e-08,4.389460516340644e-08,3.1666508334125e-08,3.985963630456784e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.092629,0.0,3.794583990270687e-08,3.78542623147848e-08,3.78542623147848e-08,3.318239531299635e-08,6.574781294141791e-09,1.3051960209978171e-08,0.0,6.605564151403051e-08,3.8114985139343e-08,4.1526935430988635e-08,1.9390456436776265e-08,4.6869059052932515e-08,6.341945639635785e-08,6.341945639635785e-08,4.311539477882193e-08,3.1666508334125e-08,3.833191505247639e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.03,1.0,0.0,14.13,1.0,1.0,14.13,0.100036,0.03337,3.7387812845314116e-08,3.7297581986626203e-08,3.7297581986626203e-08,3.971339928896263e-08,6.574781294141791e-09,1.4439056996499578e-08,0.0,7.994831091179461e-08,5.6978781092313757e-08,6.625231584872824e-08,3.0634858399305834e-08,6.006289896602039e-08,5.839060082307839e-08,5.839060082307839e-08,5.146873973322129e-08,3.138873194522916e-08,3.7776380051715864e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.03,1.0,0.0,0.01,1.0,0.0,0.01,0.061913,0.0,3.682978578792137e-08,3.67409016584676e-08,3.67409016584676e-08,4.2719920401793734e-08,6.574781294141791e-09,1.4397287206371637e-08,0.0,7.953019788384264e-08,7.369975757015152e-08,4.872126871003589e-08,3.6296301335045434e-08,6.160939023976793e-08,5.447926871052768e-08,5.447926871052768e-08,6.335282963262804e-08,3.1110955556333326e-08,3.722084505095534e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.03,1.0,0.0,11.76,1.0,1.0,11.76,0.056695,0.0,3.5713731673135874e-08,3.56275410021504e-08,3.56275410021504e-08,4.413835321598462e-08,6.574781294141791e-09,1.3501734911810378e-08,0.0,7.056110442964806e-08,7.641239432697474e-08,2.5337468948811494e-08,3.59014163271889e-08,5.532716470753563e-08,4.8891651406883814e-08,4.8891651406883814e-08,5.320892067464281e-08,3.08331791674375e-08,3.5832007549054014e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.03,1.0,0.0,0.0,1.0,0.0,0.0,0.076868,0.0,3.417915726530581e-08,3.409667009971425e-08,3.409667009971425e-08,3.746970027729619e-08,6.574781294141791e-09,1.2810834603330512e-08,0.0,6.36408491093996e-08,7.323235120409994e-08,1.4430858474821745e-08,3.586172237114421e-08,5.0048117486289166e-08,4.330403410323995e-08,4.330403410323995e-08,3.806493945519732e-08,2.999985000075e-08,3.458205379734283e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.03,1.0,0.0,0.0,1.0,0.0,0.0,0.1769,0.0,3.4039650500957626e-08,3.39575000176746e-08,3.39575000176746e-08,3.629319911263141e-08,6.574781294141791e-09,1.2396434317061202e-08,0.0,5.9490803341786575e-08,7.668603039940783e-08,1.9504589330535026e-08,3.840361483586901e-08,4.882736758976202e-08,3.631951247368512e-08,3.631951247368512e-08,3.61306110165467e-08,2.888874444516666e-08,3.4304286296962564e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.03,1.0,0.0,0.0,1.0,0.0,0.0,0.269478,0.0,3.1389021978342073e-08,3.131326845892125e-08,3.131326845892125e-08,4.8318655985098454e-08,6.574781294141791e-09,1.1605306497819796e-08,0.0,5.1567097828698756e-08,8.475586319789898e-08,8.128670217586562e-09,4.237588681396382e-08,4.509571511053074e-08,2.87762291137659e-08,2.87762291137659e-08,0.0,2.8333191667374997e-08,2.999889004106848e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.05,1.0,0.0,0.0,1.0,0.0,0.0,0.303621,0.0,3.278408962182394e-08,3.270496927931775e-08,3.270496927931775e-08,5.900799747016971e-08,7.744163064931237e-09,1.1559139887678386e-08,4.944836887748204e-08,4.147948880199657e-08,7.387068801927502e-08,9.937113604844416e-09,4.836646907467021e-08,3.7627235742899003e-08,2.3747373540486424e-08,2.3747373540486424e-08,0.0,2.7499862500687495e-08,3.0137773791258606e-08
0.0,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.05,1.0,0.0,0.0,1.0,0.0,0.0,0.402153,0.0,3.278408962182394e-08,3.270496927931775e-08,3.270496927931775e-08,5.410033080533407e-08,6.580040488073832e-09,9.34773927635941e-09,5.1279783731289316e-08,2.8632101974112404e-08,4.9421886995028616e-08,1.205221273469223e-09,4.7629706515787e-08,2.5224423364861468e-08,2.095356488866449e-08,2.095356488866449e-08,0.0,2.7499862500687495e-08,3.0137773791258606e-08
0.0,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.05,1.0,0.0,0.0,1.0,0.0,0.0,0.410795,0.0,3.278408962182394e-08,3.270496927931775e-08,3.270496927931775e-08,4.107503621655918e-08,6.575175733686693e-09,8.00521025633815e-09,5.1279783731289316e-08,1.530390623832882e-08,3.1025497408109425e-08,5.422578515030476e-09,4.3111498823396454e-08,1.474033118683541e-08,1.8718517967206946e-08,1.8718517967206946e-08,0.0,2.7777638889583332e-08,3.0276657541448745e-08
0.0,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.05,1.0,0.0,0.0,1.0,0.0,0.0,0.290951,0.0,3.2365569328779384e-08,3.22874590331988e-08,3.22874590331988e-08,3.981925092291006e-08,6.575175733686693e-09,7.307315006927769e-09,5.1279783731289316e-08,8.341923912266609e-09,2.0117482384990526e-08,3.0497418069141294e-09,3.3079693799664635e-08,8.65070866256625e-09,1.8718517967206946e-08,1.8718517967206946e-08,0.0,2.7499862500687495e-08,2.930447129011782e-08
0.0,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.05,1.0,0.0,0.0,1.0,0.0,0.0,0.116908,0.0,3.362113020791307e-08,3.353998977155565e-08,3.353998977155565e-08,3.660060815627915e-08,6.576359052321403e-09,6.8406525191347455e-09,5.1279783731289316e-08,3.679668611167055e-09,1.0269678207943818e-08,2.2367830635973702e-09,2.212399756712466e-08,4.152586558468426e-09,1.927727969757133e-08,1.927727969757133e-08,0.0,2.7777638889583332e-08,3.0137773791258606e-08
0.0,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.05,1.0,0.0,0.0,1.0,0.0,0.0,0.042043,0.0,3.906189401749236e-08,3.8967622971102e-08,3.8967622971102e-08,3.216467159925273e-08,6.337986087351618e-09,6.684665336384229e-09,5.1279783731289316e-08,2.247462896468661e-09,4.9353220107708305e-09,5.423801469138512e-10,1.2966363579515615e-08,2.2470898485558985e-09,2.179170748421107e-08,2.179170748421107e-08,4.36141037180233e-08,2.888874444516666e-08,3.1804378793540196e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.05,1.0,0.0,0.0,1.0,0.0,0.0,0.044172,0.0,2.9017406984422894e-08,2.89473770642472e-08,2.89473770642472e-08,1.417711098504876e-08,6.354289588540946e-09,7.358078292537803e-09,2.9302749544040154e-08,2.655144172967196e-09,2.553199906864902e-09,1.3553388902306101e-09,8.010289639079372e-09,4.027497270140979e-09,2.682056305749055e-08,2.682056305749055e-08,8.40052398731496e-08,3.08331791674375e-08,3.722084505095534e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.042818,0.0,3.8782880488795985e-08,3.86892828070227e-08,3.86892828070227e-08,6.32714544378885e-09,6.353763669147742e-09,8.4396960158508e-09,2.9302749544040154e-08,9.251382970798232e-09,1.0258774024120419e-09,1.437215667763603e-08,2.76885478027055e-08,2.5715745835494944e-08,3.464322728259196e-08,3.464322728259196e-08,9.242397561035801e-08,3.3055390278604164e-08,4.499833506160272e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.053623,0.0,4.1433509011411543e-08,4.133351436577605e-08,4.133351436577605e-08,6.772935625492378e-09,6.423579468595594e-09,1.151127450616814e-08,2.9302749544040154e-08,2.5579708276100108e-08,2.245377744607109e-09,2.009007860975714e-08,5.6497402041852264e-08,5.3410990645369276e-08,3.855455939514266e-08,3.855455939514266e-08,5.3799343462228464e-08,3.361094305639583e-08,4.8470428816356015e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.044926,0.0,4.2549563126197034e-08,4.2446875022093246e-08,4.2446875022093246e-08,3.974875289792926e-09,6.493263788195145e-09,1.4906019267475337e-08,2.9302749544040154e-08,3.8437526855437715e-08,5.231650573863421e-09,3.19689375996353e-08,5.975962064473781e-08,5.649198170494853e-08,4.1068987181782404e-08,4.1068987181782404e-08,2.91123576550559e-08,3.388871944529166e-08,4.985926631825733e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,200.0,0.9,1.0,0.0,1.0,0.0,0.0,0.039566,0.0,4.2828576654893406e-08,4.272521518617255e-08,4.272521518617255e-08,2.453101157084193e-09,6.646700771162459e-09,1.685341082253111e-08,2.9302749544040154e-08,3.943054529682365e-08,7.169353510048189e-09,4.38798991348494e-08,5.229460926312527e-08,4.868765854219472e-08,4.190712977732898e-08,4.190712977732898e-08,2.9410248998963854e-08,3.361094305639583e-08,5.1248103820158656e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.039568,0.0,4.0735975189670606e-08,4.06376639555778e-08,4.06376639555778e-08,2.9639503470044245e-09,7.616364652382627e-09,2.0176507403164304e-08,3.617052727503646e-08,3.481012237276466e-08,8.411693696738208e-09,4.905146631920554e-08,4.4061606123256894e-08,4.1350428473806104e-08,4.302465323805776e-08,4.302465323805776e-08,2.9698373413563352e-08,3.361094305639583e-08,4.985926631825733e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.039584,0.0,4.1433509011411543e-08,4.133351436577605e-08,4.133351436577605e-08,4.799618504887321e-09,7.976093517334271e-09,2.3753320484120087e-08,3.845982381307651e-08,3.323166139526452e-08,7.363123803666665e-09,4.823942479146981e-08,4.136775894895318e-08,3.925479276029671e-08,4.0789606316600206e-08,4.0789606316600206e-08,2.9950765159961175e-08,3.361094305639583e-08,4.9581498817877066e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,19.88,0.9,1.0,0.0,1.0,0.0,0.0,0.039685,0.0,4.157301577575972e-08,4.1472684447815694e-08,4.1472684447815694e-08,6.064189902539984e-09,1.4604255629886284e-08,3.282705793145841e-08,3.845982381307651e-08,3.5939069696725714e-08,9.49459703346991e-09,5.463272312975365e-08,4.2394295605172947e-08,3.874392252169085e-08,3.911332112550705e-08,3.911332112550705e-08,3.0141815825946125e-08,3.33331666675e-08,5.027591756882773e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.039908,0.0,4.031745489662604e-08,4.0220153709458847e-08,4.0220153709458847e-08,9.862506340452208e-09,2.1992371265618304e-08,4.152646611128653e-08,3.845982381307651e-08,3.842709510398428e-08,1.2708826246169403e-08,8.286186706701566e-08,4.32676448202596e-08,4.0364169659468626e-08,4.0230844586235825e-08,4.0230844586235825e-08,3.025056224617322e-08,3.33331666675e-08,4.9164847567306674e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.041249,0.0,3.613225196618043e-08,3.604505124826935e-08,3.604505124826935e-08,1.905737337311145e-08,3.035777661377195e-08,5.607864129540532e-08,5.157112738571623e-08,4.4166033600550886e-08,1.5512675027136987e-08,1.0068978631543368e-07,4.308503618603333e-08,4.211311995864437e-08,4.609784275506188e-08,4.609784275506188e-08,3.026461709566588e-08,3.361094305639583e-08,4.680382381407443e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.044237,0.0,2.9575434041815645e-08,2.95040573924058e-08,2.95040573924058e-08,1.9619997818766838e-08,2.5251362265456177e-08,7.01734472703959e-08,5.5941561909929466e-08,5.196434735374385e-08,2.3126595058741787e-08,3.766637505044681e-08,3.8746889482657085e-08,3.9792027845621614e-08,6.174317120526471e-08,6.174317120526471e-08,3.0182670176590045e-08,3.41664958341875e-08,4.291507880875074e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.01,1.0,0.0,0.01,0.046599,0.0,2.5948258168762783e-08,2.58856352593749e-08,2.58856352593749e-08,2.0686463490434875e-08,6.206545683005068e-08,8.362172084795162e-08,5.5941561909929466e-08,6.726825359207266e-08,3.99045974708992e-08,7.953818353990152e-08,2.6217323783840216e-08,5.4012618378132606e-08,6.14637903400825e-08,6.14637903400825e-08,3.001425020046615e-08,3.41664958341875e-08,3.847079880266652e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.01,1.0,0.0,0.01,0.050628,0.0,2.4413683760932724e-08,2.435476435693875e-08,2.435476435693875e-08,2.5949548981509042e-08,7.974344835351868e-08,9.179520939753248e-08,5.5941561909929466e-08,7.785764040080794e-08,5.849475735143686e-08,2.863149583880576e-08,3.124432087969378e-08,5.8953686333806214e-08,5.6993696497167414e-08,5.6993696497167414e-08,3.7728456829631554e-08,3.388871944529166e-08,3.694307755057507e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.01,1.0,0.0,0.01,0.052696,0.0,2.315812288179904e-08,2.31022336185819e-08,2.31022336185819e-08,3.035442038509436e-08,9.339552692200884e-08,9.157756680686584e-08,5.5941561909929466e-08,7.862073882531101e-08,6.637081985630954e-08,4.062500677631227e-08,3.6494771115268856e-08,6.173973607074342e-08,5.1685460058705746e-08,5.1685460058705746e-08,4.8537350742849945e-08,3.33331666675e-08,3.541535629848362e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.01,1.0,0.0,0.01,0.052705,0.0,2.14840417096208e-08,2.14321926341061e-08,2.14321926341061e-08,2.8446371465658478e-08,9.397719377089263e-08,8.244197409615623e-08,5.294471649685263e-08,7.270403906912874e-08,7.168218885515213e-08,2.349417136947462e-08,3.7079743328780364e-08,5.760899701765588e-08,4.8332889676519426e-08,4.8332889676519426e-08,4.084482193239356e-08,3.222206111191666e-08,3.388763504639217e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.061058,0.0,1.9670453773094368e-08,1.962298156759065e-08,1.962298156759065e-08,3.159284266368887e-08,8.460544166384282e-08,6.679229268003942e-08,4.395406837449832e-08,6.029573414333022e-08,7.83159111733348e-08,1.903528069157631e-08,3.687330188450657e-08,5.106369795258522e-08,4.302465323805776e-08,4.302465323805776e-08,2.891987768234288e-08,3.1110955556333326e-08,3.1804378793540196e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.075679,0.0,3.4039650500957626e-08,3.39575000176746e-08,3.39575000176746e-08,3.286107493800967e-08,7.487921988577341e-08,5.3564859380432866e-08,4.395406837449832e-08,5.682522741736595e-08,8.237359374015761e-08,6.029163752616203e-10,3.7454904631769975e-08,4.802968724292277e-08,3.6598893338867314e-08,3.6598893338867314e-08,2.850001883097321e-08,2.9722073611854163e-08,3.0971076292399404e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.104427,0.0,3.124951521399389e-08,3.11740983768816e-08,3.11740983768816e-08,5.4574257439144174e-08,6.772566429941044e-08,4.7688109721523286e-08,4.395406837449832e-08,5.1159416552200216e-08,8.143892836188991e-08,8.443580900405765e-09,4.18812327323221e-08,4.4349203921030954e-08,2.933499084413029e-08,2.933499084413029e-08,0.0,2.888874444516666e-08,2.999889004106848e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,19.86,1.0,1.0,0.0,1.0,0.0,0.0,0.148342,0.0,3.22260625644312e-08,3.214828895115915e-08,3.214828895115915e-08,6.557916649300932e-08,6.129866635475902e-08,4.46855812909629e-08,4.944836887748204e-08,3.724577828030243e-08,7.094144112433837e-08,2.4095253313574192e-09,4.6852921272444654e-08,3.468381826043628e-08,2.346799267530423e-08,2.346799267530423e-08,0.0,2.7777638889583332e-08,3.0137773791258606e-08
